dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18582	0.0	0.02736	0.0	0.0	0.0	0.0	0.0	0.00811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13722	0.44694	0.04171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03319	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.14689	1.0146	0	1.87895	0.30827	0.00356	0.03873	0.55273	3.42812	0.07602	4.78411	0.0	0.27003	0.69252	0.92998	0.08353	0.24015	0.08148	0.1175	2.87402	0.41109	0.68803	0.95357	0.0232	0.0	0.86714	1.18097	1.23241	0.00337	0.95739	1.07182	0.08241	2.20847	0.6696	4.33368	0.03028	0.01966	0.26761	0.18478	2.15756	2.77618	2.92649	1.12106	0.29204	0.7009	0.01538	1.31229	0.64021	0.75436	0.37976	1.80581	5.19336	0.02035	0.07912	0.03773	2.93059	0.55225	0.03424	0.0	0.19721	0.09895	0.03558	0.62717	1.43275	0.01972	0.00855	0.08022	0.50858	0.14199	4.22112	0.02052	0.10895	0.6106	0.3681	0.18557	0.0	0.51335	2.65745	0.639	0.0	0.65026	1.64896	0.11918	0.0969	0.0035	2.29019	0.2401	0.1387	2.2732	2.89118	0.24314	0.2574	0.67458	0.01083	0.0	0.52571	1.07714	0.71226	0.15561	1.38738	0.86959	0.45938	0.00741	0.0	0.83228	8.23505	0.94964	3.35545	0.17088	1.90099	0.30735	0.0	1.50372	0.09777	27.14969	6.12646	0.00482	0.06179	0.0	1.09056	0.0	0.10778	7.748	1.14155	0.88248	0.1454	0.8013	0.94773	0.38932	0.06371	1.24869	2.58672	0.00728	2.78167	0.22983	0.0	3.7071	1.22637	0.8067	0.10159
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Chromobacteriaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01482	0.0	0.0	0.0	0.0	0.09726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03033	0.0	0.0	0.0	0.0	0.07967	0.0	0.0	0.00307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02739	0.0	0.0	0.0	0.08172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0.0304	0.0	0	0.0	0.02156	2.59357	0.23467	0.59119	0.0	0.06863	0.014	0.0	0.0	0.10036	0.16547	0.0	0.38629	0.07122	0.03688	0.34188	1.9059	0.05835	0.17606	0.01786	0.0	0.63788	0.15635	0.17001	0.0	0.16282	0.24204	0.34323	0.14056	0.0	0.30764	0.01531	0.0	1.04387	0.0	0.00842	0.76656	0.0	0.05902	0.03206	0.04906	0.02721	0.22433	0.77292	0.09492	0.09308	3.59174	0.02409	0.0	0.3309	0.00072	1.19013	0.83138	0.10947	0.0	0.19568	0.21115	0.01768	0.10797	0.17293	0.02047	0.0	0.06828	0.09202	0.44186	0.0	0.05807	0.03219	0.00927	0.05183	0.12548	0.03629	0.6073	2.00385	0.76466	0.87881	0.00723	0.06483	0.01736	0.00445	0.00948	0.0	0.074	0.0	0.48744	2.35858	0.8248	0.0	0.0	0.0	0.01275	0.08676	0.03994	0.18954	0.11761	0.98177	0.0	0.0	1.33751	0.63596	0.0	0.0	0.02767	1.33221	0.15772	0.12961	0.11457	0.0034	0.38735	0.26801	0.2356	0.24277	0.39635	0.0	0.0	0.05449	1.16585	0.59984	0.0	0.20643	0.43407	0.13279	0.05255	0.21034	0.39873	0.01045	0.0	0.15125	0.0	0.3218	0.21333	0.0	0.0	1.6772	0.20134	0.08815
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01648	0.13117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03192	0.0	0.0	0.0	0.03299	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.01473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9355	0.0	0.0	0.0	0.0	0.0	0.0	0.4389	0.0	0.0	0.0	0.0	0.0	0.36387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00716	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.10998	0.0	0.0	0.0	0.00872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00548	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacterales_unclassified	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	0.0	0.16233	0	22.79955	0.06135	0.38701	1.32755	0.11835	0.08986	0	0.38176	27.32748	4.50137	0.0	0.00508	5.14819	0.15614	0.0037	43.421	0.31129	1.67428	1.44207	0.02451	0.08558	0.0	2.35383	2.76186	0	54.21311	4.86355	0.45123	6.95705	1.15858	0.03341	0	29.08705	0.99249	0.37316	0.05648	0.63994	0.37485	0.59327	0.00082	0.03323	1.5198	1.69647	0.0	0.61177	0.51716	0.0244	0.06039	0.05188	1.39174	0.56004	69.03944	5.34021	0.53617	13.71376	1.44118	0.59259	0.4834	13.39751	35.243	3.90981	0.34	18.57973	2.38222	0.01799	0.15219	6.8086	0.05493	0.08363	1.57478	0.06588	0.81033	20.97574	0.23003	8.81677	1.2312	2.09285	15.98706	0.05716	0.51709	8.60331	44.0655	19.82557	0.12298	0.31738	0.19744	6.7924	21.14793	1.1032	0.05375	0.07969	1.9464	0.0	2.87643	0.00255	5.00254	4.28108	0.14609	0.37741	35.38772	0.22552	1.20327	0	0.00196	1.53788	0.05861	1.95898	2.16275	31.12962	0.78638	0	0.03359	0.46505	22.10737	0.18918	0.1615	0.0975	0.69729	26.04622	0.21205	0.03794	4.22484	0.81708	0.11571	18.73309	0.93598	0.04677	7.10971	0.76011	2.7276	0.35626	0.12518	1.42021	1.81406	0	6.33521	0.21446
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.03036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0062	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0.00768	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.03612	0.0	0.0	0.0	0.0	0.03056	0.0	0.0077	0.0	0.0	0.0	0.0	0.00872	0.00654	0.0	0	0.0	0.02379	0	0.02003	0.00692	0.0	0.00222	0.01897	0.0	0.0	0.0	0.05018	0.57681	0.0	0.0	0.0	0.0	0.04321	0.0	0.0	0.0	0.0	0	0.02433	0.0	0	0.00611	0.00632	0.00639	0	0.0	0.0	0.02057	0	0.00482	0.01801	0.0	0.05593	0.0	0.00676	0.0	0.00268	0.0	0.08318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18715	0.01571	0.06707	0.0	2.47767	0.0	0	0.0	0.0	0.25795	0.04027	0.0	0.67985	0.0	0	0.00185	0.00821	0.0	0.0	0.0	0.0033	0.01273	0.0	0	0.0	0.0	0.04994	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.00855	0.62199	0.0	0.0	0.27025	0.0	0	0.0	0.02892	0.0	0.0	0.0	0.0	0.08806	0.15572	0.02354	0.0	0.0	0.16747	0.0	0.05033	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.01999	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02059	0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.07636	0.0	0.0	0.0	0.0	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.01485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified	0.01061	3.48357	0	0.1433	0.03692	0	0.00023	2.00112	14.96061	0.1805	0	0	1.15782	3.05214	0.0	0.46597	0.97609	0.27524	0.4895	0.54354	0.0	0.09091	0.57593	0.00071	0.0	4.11485	0.70597	0.46537	0	2.54601	0.0	0	0.22531	5.06843	0.42325	0.0	0.0	0.64851	0.00676	0.22164	3.3822	0.18369	0.0	0.01341	0.05824	0.06629	2.68171	0.33097	2.145	3.00761	6.3202	0	0.05909	0.61346	0	0.18181	0.0	0.13791	0	0.52266	0.1833	0.47086	0	2.09608	0.0	0.14347	0.00342	0.08215	0.30424	0.34076	0.00868	0.00808	3.42422	0.03077	0.60975	0.0	0.0	1.60067	3.72177	0.0	0.66535	0.11891	0.73339	0.00143	0.0	1.90875	0	0.74079	0.18516	0.0	2.37616	1.4694	0.32189	0.0051	0	0.0	0.13097	3.24659	0.25915	0.16867	3.80451	0.39071	0.0644	0	7.28095	0.81792	0.1059	2.29859	1.57	0.1671	2.57699	0	2.19895	0	0	1.06401	0.0	0.36383	0.0	2.23666	0.0	0.05478	0.88767	1.73856	0	0.1546	0.17656	6.75007	0.00193	0.01585	0.26017	0.30667	0.0	2.37274	1.64943	0.0	0.0	0.0	2.14501	0.34092
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae	0	0	0	0	0	0	0	0.0	0	0	0	0	0	0	0.09942	0	0.01606	0	0	0.0	0.0	0	0	0	0.0	0.08168	0.00773	0.0	0	0	0.0	0	0.0	0	0	0.0	0	0.0	0	0.00791	0.0	0.0	0.0	0	0	0.06367	0	0	0	0.00283	0	0	0	0.00661	0	0.073	0	0	0	0.01786	0.0	0.00872	0	0	0	0	0	0	0	0	0	0.00101	0	0	0	0.01714	0.0	0.0	0.00328	0.45338	0	0.0	0	0.0	0.10448	0	0	0	0.0	0.00246	0.06605	0	0.00047	0	0	0.0	0.01623	0	0	0	0.00235	0	0	0	1.00155	0.0	0	0.0773	0	0.00134	0	0	0.0	0	0	0	0.42763	0	0	0	0.0	0	0	0	0	0.0	0	0	0.0066	0.00034	0	0.00153	0	0	0.00079	0.0	0	0.0	0.00324	0.0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	0	0	0	0	0	0	0	0.36687	0	0	0	0	0	0	0.0	0	1.41157	0	0	0.05498	1.42423	0	0	0	0.00657	0.09125	0.0	1.2508	0	0	1.45012	0	0.02419	0	0	0.61217	0	0.23257	0	0.0	0.0	0.0317	0.1061	0	0	0.12603	0	0	0	3.55891	0	0	0	0.0	0	0.0	0	0	0	0.0	0.02166	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0	0	0.0	0.24451	0.00206	0.0	0.0	0	0.06777	0	0.00322	0.0	0	0	0	1.43041	0.0	0.0	0	0.0	0	0	0.00257	0.0	0	0	0	0.0	0	0	0	5.71769	0.21593	0	4.97247	0	0.0	0	0	0.24153	0	0	0	0.0	0	0	0	8.46789	0	0	0	0	0.15197	0	0	0.67486	0.0	0	0.0095	0	0	0.0	0.09241	0	4.20865	0.0	0.15413
