dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
study_condition	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	CRC	CRC	CRC
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.16546	0.04495	0.0	0.22383	0.0	0.0	0.0	0.0	0.00227	0.0	0.0	0.0	0.14269	0.00401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7369	0.0	0.08078	0.05918	0.0	0.0	0.0	0.01359	0.0	0.0	0.10584	0.0	0.34731	0.08202	1.69438	0.0	0.0	0.05549	0.0	0.05248	0.0	0.16711	0.0	0.01155	0.0	0.0	0.0	0.0	0.0	0.0	1.27188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15887	0.01019	0.0	0.0	0.0	0.0	0.0	0.04859	0.01157	0.0	0.20023	0.00815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22982	0.0	0.0	0.01773	0.0	0.25306	0.0	0.01506	0.0	0.00775	0.0	0.03626	0.0	0.0	0.0	0.0	0.0	0.04867	0.0	0.0	0.0	0.0	0.02028	0.0	0.0	0.0	0.0	0.15079	0.1217	0.0	0.0	0.0	0.0	0.04702	0.0	0.05399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22958	0.0	0.02877
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.0	0.00032	0.0	0.0	0.00268	0.0	0.0	0.00761	0.15789	0.71526	0.60866	0.0	0.0	0.04738	0.0	0.0	0.0	0.0	0.24836	0.0	1.24528	0.0	0.07087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05387	0.05197	0.0086	0.16196	0.03195	0.00372	0.00199	0.0	0.0	0.09481	0.00912	0.04873	0.0	0.01819	0.0	0.00894	0.0	0.00181	0.0	0.0	0.00186	0.0	0.07579	0.00252	0.01656	0.2941	0.00316	0.39743	0.0	0.0	0.02995	0.00746	0.00147	0.02506	0.0	0.24028	0.0	0.09177	0.0	0.05589	0.00078	0.01648	0.41692	0.18047	0.0146	0.0	0.00447	0.29576	0.00067	0.03059	1.06117	0.0	0.49818	0.35994	0.0	0.0	0.68354	0.00731	0.12348	0.11361	0.02499	0.01652	0.00743	0.0	0.00356	0.00401	0.00121	0.03224	0.0	0.55181	0.39545	0.0	0.0	4.99403	1.50716	0.0	0.0	0.0	0.38704	0.00149	0.0	0.09935	0.0	0.31987	0.02828	0.18792	0.00321	0.00244	0.0	0.03661	0.0	0.0	0.01998	0.0	0.00401	0.0	0.09832
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09403	0.0	0.0	0.01048	0.00728	0.0	0.0	0.0	0.00884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	1.74043	0.75904	0.07888	0.44646	0.12508	0.34374	0.0	0.02733	0.26338	0.18703	0.14786	1.38547	0.05803	1.63023	0.01709	0.0	0.52387	0.16143	0.49841	0.01528	0.36643	0.0	0.20376	0.01935	0.88347	0.12755	0.53366	0.16024	0.02534	0.52076	0.00792	0.34392	0.00116	0.09724	0.90699	0.25702	0.31356	0.0	1.47285	0.0	0.28073	0.03101	0.11432	0.0053	0.0258	0.81599	0.0425	3.56038	0.0947	0.00014	0.04457	0.07769	0.21412	0.23615	0.51667	0.0	0.31134	0.0174	0.04104	0.17179	0.12454	0.27637	1.27586	0.86444	0.02681	0.05881	0.0	0.00927	0.0	0.56126	1.00588	0.0	0.02564	0.08136	0.14504	0.08287	0.05637	0.0053	0.00188	0.33746	1.01213	0.40701	0.10335	0.00263	0.17576	0.13143	0.66734	1.41726	1.24242	0.09311	0.01169	0.0	0.10703	0.0	0.0	0.01189	0.08518	0.02801	0.0	0.05096	0.16597	0.15889	0.59518	0.85784	1.33776	0.11974	0.10568	0.07389	0.0	0.65947	0.05098	0.02417	0.31515	0.16067	0.23252	0.14458	0.08042	0.08978	0.2485	0.10932	0.15286	0.2568	0.28351	0.40232	0.04101	0.32506	0.06949	0.55408
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05696	0.02857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.00721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00093	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Shewanellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01835	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	20.83736	6.12133	0.33701	0.84425	0.56007	2.2501	9.66974	0.57114	37.01382	34.442	0.01691	1.04354	3.40212	10.91882	0.5205	0.14759	10.00609	39.56113	1.02561	2.74748	0.57617	0.27432	1.4597	80.44316	0.99855	1.5322	0.80295	1.08074	6.51149	0.15831	1.25771	0.93135	2.08297	5.44904	3.64007	1.20709	0.05453	0.23416	1.32454	3.52229	0.01565	0.05166	0.59147	0.00912	0.70051	2.39489	1.65308	3.82848	0.15561	96.5664	0.02852	1.6674	9.58869	1.83455	5.54525	1.96405	1.7569	36.07376	0.24679	0.8757	5.15935	1.42968	46.59996	5.84551	0.46673	1.3265	8.10726	0.87921	0.69597	0.31035	3.45692	0.2349	3.33574	0.43626	8.49151	0.07417	0.58891	0.27573	1.38956	43.61249	0.6369	0.00674	0.25955	0	0.057	0.0041	73.33877	1.0889	0.46508	0.00167	0.1578	0.00419	0.14203	9.01938	29.32084	0.14774	8.53054	22.09939	0.10957	14.18596	0.08199	1.34313	0.00303	0	0.9404	0.67137	0.0597	0.03143	0.3454	0.16476	0.13269	3.10723	0	2.97275	0.94303	0.08031	0.93183	8.73317	0.35452	7.5215	8.9003	0.18687	38.71746	0.06352	3.2588	0.28923	0.08633	41.4988
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01282	0.0	0.0939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.07235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae	0.30234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00637	0.0	0.0	0.0	0.0	0.0	0.0	0.08869	0.0	0.0	0.0	0.0	0.0	0.00819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.73753
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pectobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00844	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Yersiniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.06709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0.0	0.2498	0.00123	0.0	0.01239	0.0	0.0	0.02517	0.0	0.74987	0.00064	0.00908	0.0	0.02933	0.04463	0.0877	0.00099	0.0	0.0	0.0	0.04128	0.02367	0.0	0.0	0.09039	0.00165	0.00833	0.00423	0.0	0	0.0	0.00212	0.61895	0.02847	0.02061	0.0	0.0	0.0	0.0	0.0	0.01554	0.06749	0.00112	0.0	0.09967	0.00109	0.67505	0.0	0.01389	0	0.00789	0.12872	0.00414	0.0	0.0	0.7185	0.00486	0.00066	0.00559	0.01109	0.06037	0.00089	0.00421	0.0	0.55687	0.42183	0.31087	0.00311	0.0	0.00269	0.01095	0.47561	0.0	0.16957	0.27852	0.0	0.01541	0.57475	0.86615	0.46337	0.07217	0.0	0.0	0.0	0.01052	0.18394	0.0	0.07792	0.00562	0.03891	0.0	0	1.19617	0.04276	0	0.06185	0.00273	0.07126	0.03931	0.1804	0.03443	0.55673	0.00133	0	0.12416	0.04772	0.0	0.0	0.00084	0.0	0.15757	0	0.0	0.0	0.00802	0.09165	0.03275	0.0	0.31285	0.0032	0.47488	0.00385	0.0	0.00447	0.0	0.00362	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.02838	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09628	0.50263	2.29781	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.94244	0.0	0.0	0.00796	0.0	0.0	0.0	0.00112	0.0	0	0.0	0.0	0.38918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00276	0.0	0.00032	0.0	0.01259	0.0	0.0	0	0.0	0.0	0.0	1.08922	0.0	0.0	1.50718	0.0	0.01946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85355	0.0	0.2835	0.0	0.14089	0.0	0.0059	2.76922	0.17325	0.0	0.0	0.0	0.71313	0.0	0.0	0.07242	0.0	2.34451	2.5083	0.0	0.0	0.03476	0.0	0.0	1.34524	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.03118	0.02312	0.0	0	0.28226	0.09232	0.0	0.0	0.0	0.00899	0.00845	0	0.00496	0.0	1.66444	0.0	0.04288	0.0	0.0	0.0	0.01241	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae	0.0	0.0	0.0	0.0	0.00112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.01909	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae	0.01365	0.00121	0.0	0.02304	0.07292	0.0	0.0	0.0	0.00304	0.0	0.0	0.01892	0.0	0.00478	0.0	0.0	0.0	0.05633	0.0168	0.0	0.0	0.0	0.0	0.00057	0.2715	0.0	0.25705	0.35273	0.0	0	0.0	0.07184	0.0	0	0	0.00348	1.20174	0.3946	0.53236	0.05681	0.00629	0.0	0.02071	0.01595	0.00512	0.24621	0.01927	0.0	0	0	0.0	0.0	0	0	0.0	0.00093	0.00167	0	0	0.00438	0.00409	0	0.0009	0.00238	0.0	0.00679	0.0	0	0	0.11859	0.00096	0.00075	0	0.01946	0.00093	0.0041	0.00923	0.00043	0	0.03021	0.01291	0	0.0039	0.05737	0	0	0.0	0.0005	0.06376	0.0	0.00963	0	0.00519	0	0	0.0	0.53183	0.0	0	0	0.40654	0	0	0	0.01925	0	0.02036	0.02197	2.95763	0.13108	0.0	0	0.02088	0.30191	0	0.0	1.3977	0.0	0	0.0	0	0	0.02184	0.0	0.00822	0.01624	0.0086	0.23295
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae	25.51215	10.95862	0.01264	4.83142	11.62145	0.00418	0.00211	0.00181	0.00617	0.33465	0.00123	0.0155	0.02354	0.00677	0.00993	12.81751	0.08789	0.06117	4.14194	72.0143	0.00373	0.15604	0.00038	0.00513	0.00037	0.45011	0.75381	0.45155	0.10861	0	0.0	0.00444	0.0	0	0	0.00553	6.48586	25.20702	0.26393	0.0	0.0	0.05885	0.0	0.0	0.02756	11.29907	1.9207	0.47713	0	0	0.02642	2.73754	0	0	4.70809	0.0	0.0	0	0	0.38938	0.0	0	0.01184	0.0	0.07532	0.00275	0.64126	0	0	0.21172	1.73223	0.0244	0	0.0	0.49902	0.22326	0.0	0.24189	0	0.0	0.28022	0	2.04924	0.0	0	0	0.03147	0.0	0.61764	0.08313	0.0251	0	0.0	0	0	0.0	9.96896	0.00515	0	0	0.0	0	0	0	7.08438	0	0.0	0.0	28.94276	2.08047	0.00153	0	0.02727	19.32638	0	0.00182	0.0063	2.58959	0	0.24423	0	0	0.02509	0.12942	1.67161	0.0	0.0	0.03676
