Organism	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiracea_incertae_sedis	0.040513833992094864	0.11572700296735902	0.025423728813559324	0.032355915065722954	0.21827411167512692	0.10840108401084009	0.03958232151529868	0.10830500242836327	0.09203896540141081	0.020388349514563104	0.04201680672268907	0.09642470205850487	0.0074962518740629685	0.09810333551340744	0.13236669784845648	0.012849162011173183	0.024179620034542316	0.07824143070044709	0.04155374887082205	0.10015835312747426	0.1048951048951049	0.00716674629718108	0.04129464285714286	0.036173250832936696	0.03902439024390244	0.035519125683060114	0.09582441113490363	0.11120331950207468	0.04435746901500326	0.2630853994490358	0.05034510759236702	0.024985473561882625	0.009695290858725763	0.1460431654676259	0.055396370582617004	0.005191127890514394	0.13843648208469056	0.09733333333333334	0.048098946404031145	0.025106584557081958	0.00024437927663734115	0.043769309989701334	0.0	0.061494015683037556	0.007860262008733625	0.049342105263157895	0.02711140322050608	0.022114216281895506	0.1512108682811577	0.017714044706874738	0.0286144578313253	0.10862913096695229	0.0703174941402088	0.06787909836065574	0.013450594930160372	0.1316219023594005	0.08445071747824044	0.1009088060169226	0.05015923566878981	0.020938713092577343	0.03259129928706532	0.04588744588744588	0.10047481770391722	0.15926036385326575	0.0015962671905697446	0.010840108401084013	0.037731071157255006	0.09059052563270603	0.02064249774222681	0.03900597672223971	0.036810917579457716	0.03970741901776383	0.06587966488956588	0.09836065573770492	0.015330705212439772	0.12032009145470135	0.042146855449456705	0.09032846715328466	0.03863455940725059	0.039839303649146306	0.08694754233787691	0.05492685619652222	0.053641517662450955	0.01728673431040962	0.05141700404858299	0.05730258560447241	0.0971020761245675	0.17008673577321765	0.07458563535911603	0.09586631486367635	0.04478037649743298	0.00229951135383731	0.008132836326668925	0.10626064735945487	0.0509915014164306	0.030696576151121605	0.08872901678657076	0.035398230088495575	0.033253012048192775	0.0632558139534884	0.08088675853804675	0.07329462989840349	0.081374321880651	0.05514458641560189	0.016544117647058824	0.023553719008264463	0.011856243052982586	0.035880398671096346	0.00456968773800457	0.007021063189568706	0.001303780964797914	0.013033175355450238	0.038632045598480054	0.021900269541778976
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.001483679525222552	0.0	0.0	0.0	0.0	0.0007285089849441476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004677268475210477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005353319057815846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001544799176107106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003980891719745223	0.0	0.0	0.0	0.0005935221298965576	0.0010935480664081916	0.0	0.0	6.330716637123322e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010948905109489052	0.0002646202699126753	0.00033478406427854036	0.0	0.0002760143527463428	0.0	0.0	0.0004048582995951417	0.00034940600978336826	0.00043252595155709344	0.0	0.0005524861878453039	0.00043975373790677223	0.0	0.0	0.00033886818027787193	0.00021294718909710392	0.0	0.0003935458480913026	0.0	0.0	0.0	0.0009302325581395349	0.0	0.0	0.0	0.0006724949562878278	0.0	0.00041322314049586776	0.0	0.0	0.0	0.0	0.0	0.0	0.001266624445851805	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0009881422924901185	0.005934718100890208	0.023429710867397806	0.011122345803842266	0.0012690355329949238	0.013550135501355014	0.001942690626517727	0.022826614861583293	0.002015451797111186	0.000970873786407767	0.004201680672268907	0.0	0.0022488755622188904	0.015042511445389142	0.007015902712815716	0.08659217877094973	0.0034542314335060447	0.038748137108792845	0.02168021680216802	0.0217735550277118	0.004662004662004662	0.007166746297181082	0.012276785714285712	0.018562589243217513	0.01254355400696864	0.007285974499089253	0.06477516059957174	0.012448132780082987	0.0019569471624266144	0.005509641873278236	0.011368250101502234	0.006391632771644393	0.006925207756232687	0.020863309352517984	0.0028653295128939827	0.010854176498348278	0.003664495114006515	0.0026666666666666666	0.0032065964269354097	0.010895310279488394	0.0034213098729227757	0.020597322348094745	0.0	0.008666941807676434	0.02794759825327511	0.011101973684210526	0.004272099901413079	0.005103280680437423	0.013585351447135262	0.030788696752425137	0.004518072289156627	0.0024479804161566705	0.008523332623055617	0.005122950819672132	0.004138644593895499	0.033536132957412076	0.004704775346977182	0.011804032173822209	0.01552547770700637	0.004705328784848841	0.015277171540811872	0.0024242424242424242	0.01305748685772427	0.03678298041554826	0.0002455795677799607	0.017694882831181254	0.003481894150417827	0.0145360155743024	0.004902593213778867	0.008493236866939289	0.04327527383731371	0.009665621734587253	0.007235338918507235	0.003998400639744102	0.009636443276390714	0.015432980851671907	0.019427066183733948	0.010218978102189781	0.017200317544323895	0.0016739203213927017	0.007021891780256092	0.0024841291747170853	0.022241604884430877	0.004133784291619692	0.005668016194331983	0.006638714185883998	0.0856401384083045	0.01607785064522953	0.0016574585635359116	0.0008795074758135445	0.0017113519680547634	0.028456453003736705	0.00033886818027787193	0.0012776831345826236	0.010387157695939567	0.01652892561983471	0.05755395683453236	0.0	0.012530120481927712	0.005581395348837209	0.0017974835230677054	0.0021770682148040637	0.0018083182640144665	0.0020174848688634837	0.00045955882352941176	0.008264462809917356	0.0011115227862171174	0.04485049833887044	0.0015232292460015235	0.0012537612838515546	0.002607561929595828	0.008293838862559242	0.005383153894870171	0.0026954177897574125
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus2	0.010869565217391304	0.002967359050445104	0.0	0.006066734074823053	0.0266497461928934	0.006775067750677507	0.0012141816415735794	0.0024283632831471587	0.01645952300974135	0.002912621359223301	0.0	0.004333694474539545	0.0029985007496251873	0.001962066710268149	0.005612722170252572	0.0011173184357541898	0.0069084628670120895	0.00819672131147541	0.002258355916892502	0.006334125098970704	0.0	0.00047778308647873863	0.013392857142857144	0.002379819133745835	0.010452961672473868	0.0009107468123861566	0.004282655246252677	0.0024896265560165973	0.0006523157208088715	0.002295684113865932	0.0020300446609825416	0.0005810575246949448	0.0006925207756232687	0.0014388489208633094	0.007640878701050621	0.0	0.002035830618892508	0.0026666666666666666	0.0	0.004263382283278067	0.0	0.003604531410916581	0.001286449399656947	0.0012381345439537762	0.0	0.002055921052631579	0.0044364114360828134	0.004131227217496963	0.03307737743650325	0.004217629692113032	0.002259036144578313	0.006731946144430845	0.0044747496271041985	0.0007684426229508197	0.0	0.0032645793144383444	0.0056457304163726185	0.028726626971691215	0.0019904458598726115	0.0037642630278790735	0.0008729812309035355	0.0013852813852813853	0.0019501441410886894	0.009742519137091161	0.000736738703339882	0.001275306870715766	0.003165358318561661	0.003504218040233614	0.0009031092762224229	0.006605850896508335	0.0	0.0005224660397074191	0.0003808073115003808	0.0007996801279488205	0.0004380201489268506	0.0034295513003715352	0.0	0.004562043795620438	0.00449854458851548	0.012052226314027453	0.007641470466749277	0.003036157880209771	0.00021805494984736154	0.001503194287861706	0.004858299595141701	0.0006988120195667365	0.004974048442906574	0.0025386079966151893	0.008287292817679558	0.0008795074758135445	0.0	0.00229951135383731	0.0013554727211114877	0.0008517887563884157	0.0009442870632672333	0.0	0.001199040767386091	0.0	0.0019277108433734939	0.0009302325581395349	0.0	0.0	0.0	0.0020174848688634837	0.0	0.00041322314049586776	0.00444609114486847	0.012624584717607973	0.004823559279004824	0.0020060180541624875	0.003911342894393741	0.007109004739336493	0.0006333122229259025	0.0010107816711590297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae_1;g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009354536950420954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.941346058256288e-05	0.0	0.0	0.002279057989364396	0.00012978585334198572	0.0	0.0015728216420257944	0.0	0.0	0.0003808073115003808	0.0	0.0	0.0	0.0	0.003832116788321168	0.0	0.0	0.0	0.0	0.0	0.0	0.0004048582995951417	0.0	0.0	0.0025386079966151893	0.0	0.0	0.0002852253280091272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00048192771084337347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013477088948787063
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium_XI	0.15217391304347824	0.0066765578635014835	0.012961116650049849	0.003033367037411527	0.08629441624365483	0.005420054200542005	0.0012141816415735794	0.0009713453132588635	0.0	0.007766990291262136	0.01680672268907563	0.0010834236186348862	0.0	0.01962066710268149	0.0014031805425631433	0.0022346368715083797	0.0034542314335060447	0.0	0.0	0.000791765637371338	0.0	0.011944577161968466	0.044642857142857144	0.013802950975725845	0.0006968641114982578	0.005464480874316941	0.0010706638115631692	0.0	0.007827788649706457	0.0	0.0028420625253755584	0.0011621150493898896	0.0	0.0	0.028653295128939833	0.00047192071731949034	0.0	0.002	0.0004580852038479157	0.005210800568450972	0.00024437927663734115	0.004634397528321319	0.0012864493996569467	0.0008254230293025176	0.0034934497816593887	0.0	0.0014788038120276043	0.00024301336573511544	0.0017720023626698169	0.002108814846056516	0.0	0.003977968176254589	0.04687832942680588	0.0007684426229508197	0.020175892395240556	0.0014838996883810656	0.0009409550693954364	0.00041784184686096315	0.0019904458598726115	0.0003528996588636631	0.0016004655899898152	0.0025974025974025974	0.004239443784975411	0.009344865294760911	0.000368369351669941	0.012274828630639249	0.0	0.00934458144062297	0.003870468326667527	0.00031456432840515884	0.004130005386963548	0.0010449320794148381	0.002665651180502666	0.001999200319872051	0.004818221638195357	0.0011431837667905116	0.0	0.01824817518248175	0.0037046837787774543	0.0013391362571141614	0.0010326311441553077	0.0008280430582390284	0.0015263846489315305	0.0033821871476888386	0.0036437246963562757	0.0006988120195667365	0.02703287197231834	0.0008462026655383964	0.019337016574585638	0.001759014951627089	0.0031374786081003994	0.0014371945961483184	0.0006777363605557439	0.0	0.0009442870632672333	0.0	0.04916067146282973	0.0058997050147492625	0.008674698795180723	0.022325581395348834	0.0	0.0010885341074020319	0.0009041591320072332	0.0013449899125756557	0.0	0.0008264462809917355	0.0	0.0003322259136212625	0.0	0.00025075225677031093	0.011734028683181226	0.027251184834123223	0.005383153894870171	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	0.08498023715415018	0.005934718100890208	0.007976071784646061	0.06572295247724974	0.0	0.02710027100271003	0.006799417192812044	0.007770762506070908	0.001007725898555593	0.006796116504854368	0.008403361344537815	0.015167930660888408	0.0007496251874062968	0.03597122302158273	0.04583723105706269	0.05195530726256984	0.11917098445595854	0.1557377049180328	0.00045167118337850043	0.00870942201108472	0.002331002331002331	0.00047778308647873863	0.04575892857142858	0.042836744407425034	0.17142857142857143	0.0018214936247723133	0.006959314775160599	0.03153526970954357	0.005870841487279843	0.018365472910927456	0.009338205440519692	0.0011621150493898896	0.002077562326869806	0.0014388489208633094	0.09264565425023878	0.00047192071731949034	0.0008143322475570033	0.004666666666666666	0.0467246907924874	0.013263855992420654	0.0	0.1637487126673533	0.0	0.017746595130004126	0.1091703056768559	0.0008223684210526315	0.0006572461386789353	0.0	0.0	0.10628426824124843	0.0	0.0	0.01150649904112508	0.04354508196721311	0.011381272633212623	0.0069743285353910086	0.020936250294048463	0.009714822939517392	0.002786624203821656	0.021879778849547112	0.0014549687181725592	0.03688311688311688	0.05189079192809905	0.014315538323889059	0.0004911591355599214	0.10967639088155585	0.023170422891871365	0.005191434133679429	0.016643013804670367	0.0566215791129286	0.0007182618064284432	0.0010449320794148381	0.003808073115003808	0.0	0.0	0.026293226636181766	0.0	0.021897810218978096	0.0015877216194760519	0.06327418814864413	0.07166460140437836	0.02456527739442451	0.00436109899694723	0.009394964299135663	0.0340080971659919	0.03668763102725366	0.010380622837370242	0.020943515972075312	0.02596685082872928	0.0	0.010553337136337706	0.0	0.00033886818027787193	0.009582623509369677	0.014164305949008499	0.0003935458480913026	0.005995203836930455	0.19174041297935102	0.0014457831325301205	0.012093023255813955	0.0017974835230677051	0.0025399129172714078	0.014466546112115732	0.022864828513786153	0.0027573529411764708	0.003305785123966942	0.001852537977028529	0.012956810631229235	0.026148768723026152	0.0005015045135406219	0.12255541069100392	0.13270142180094788	0.039898670044331855	0.004043126684636119
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Acetanaerobacterium	0.0	0.0	0.0004985044865403788	0.0	0.0	0.0	0.0	0.0	0.0016795431642593216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002331002331002331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008223684210526315	0.0	0.00024301336573511544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014838996883810655	0.0	0.0	0.0	0.0	0.00014549687181725592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002646202699126753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008264462809917355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	0.0	0.0	0.0	0.05055611729019211	0.0	0.006775067750677507	0.0	0.0	0.0	0.03300970873786408	0.004201680672268907	0.0	0.08770614692653673	0.015696533682145193	0.0	0.0	0.008635578583765112	0.0	0.0	0.0023752969121140144	0.32167832167832167	0.0	0.011160714285714286	0.0	0.009059233449477353	0.03278688524590164	0.0	0.029045643153526972	0.002609262883235486	0.0	0.0	0.0	0.16551246537396122	0.0	0.02101241642788921	0.0	0.015879478827361564	0.0006666666666666666	0.0	0.0	0.0	0.08032955715756952	0.0	0.0008254230293025176	0.0	0.0	0.0	0.0	0.0	0.3002952340784479	0.0	0.0	0.0	0.0	0.006725297465080186	0.0	0.0011761938367442955	0.002924892928026742	0.0	0.29514174802964355	0.0	0.0	0.019331863659487875	0.0	0.0	0.013868962219033954	0.002595593821220562	0.023750811161583386	0.0009031092762224229	0.003460207612456747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072992700729927	0.0	0.02812186139939739	0.0	0.03394976538780017	0.0034888791975577847	0.0033821871476888386	0.0	0.0	0.0	0.0	0.0	0.0	0.0002852253280091272	0.0	0.0	0.009156729131175469	0.0	0.0	0.0	0.0029498525073746312	0.00048192771084337347	0.0	0.0	0.0	0.0054249547920434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004677268475210477	0.0	0.0017271157167530224	0.0	0.0	0.0	0.0	0.0	0.0011160714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042176296921130323	0.0	0.0	0.0	0.0	0.0	0.00014838996883810655	0.0	0.0	0.0	0.00023526643924244207	0.0	0.0	0.00042394437849754114	9.941346058256288e-05	0.00012278978388998034	0.0	0.00018992149911369966	0.00025957170668397143	0.00012901561088891756	0.00031456432840515884	0.0	0.0	0.0003808073115003808	0.0	0.0	0.0002857959416976279	0.00032927230819888045	0.0001824817518248175	0.0002646202699126753	0.0	0.0	0.0	0.0	0.0	0.0004048582995951417	0.00034940600978336826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium_IV	0.0	0.001483679525222552	0.0	0.0	0.0012690355329949238	0.01084010840108401	0.0012141816415735794	0.0	0.0003359086328518643	0.001941747572815534	0.0	0.0	0.0	0.0006540222367560497	0.0004677268475210477	0.0005586592178770949	0.0017271157167530224	0.0037257824143070045	0.0	0.000395882818685669	0.0	0.0	0.0	0.00047596382674916705	0.0027874564459930314	0.0	0.0010706638115631692	0.0	0.0	0.0	0.0	0.0	0.0	0.0007194244604316547	0.0	0.0	0.0	0.0	0.001374255611543747	0.0	0.0	0.001544799176107106	0.0	0.0	0.0	0.0	0.0	0.00024301336573511544	0.0	0.0	0.0	0.0012239902080783353	0.0012784998934583422	0.0005122950819672131	0.0	0.0	0.0002352387673488591	0.001880288310874334	0.0003980891719745223	0.0	0.0	0.0013852813852813853	0.0009326776326945904	0.00039765384233025154	0.00036836935166994106	0.0003188267176789415	0.00037984299822739937	0.00038935756002595715	0.0	0.004403900597672224	0.0	0.0007836990595611286	0.0003808073115003808	0.0	0.0	0.00400114318376679	0.0	0.001094890510948905	0.0029108229690394285	0.0006695681285570807	0.0004130524576621231	0.004692243996687828	0.0010902747492368076	0.000751597143930853	0.0	0.0	0.0	0.0008462026655383964	0.006077348066298343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029498525073746312	0.0019277108433734939	0.0018604651162790699	0.0	0.0	0.05515370705244123	0.0033624747814391394	0.0	0.0	0.0	0.0	0.007362274689007363	0.00025075225677031093	0.005215123859191656	0.1066350710900474	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	0.001976284584980237	0.005934718100890208	0.004486540378863409	0.005055611729019211	0.01903553299492386	0.05691056910569107	0.046381738708110735	0.0024283632831471587	0.005374538125629829	0.001941747572815534	0.004201680672268907	0.009750812567713976	0.012743628185907048	0.008502289077828646	0.0617399438727783	0.017877094972067034	0.0	0.01564828614008942	0.020325203252032523	0.04948535233570862	0.013986013986013986	0.00716674629718108	0.017857142857142856	0.009995240361732508	0.003484320557491289	0.010018214936247723	0.07119914346895075	0.01908713692946058	0.008480104370515329	0.006887052341597796	0.0048721071863581	0.009877977919814061	0.012465373961218839	0.1316546762589928	0.009551098376313278	0.006606890042472864	0.006107491856677525	0.007333333333333334	0.0032065964269354097	0.0028422548555187117	0.0	0.020597322348094745	0.005145797598627788	0.003714403631861329	0.02794759825327511	0.0008223684210526315	0.004929346040092015	0.0038882138517618474	0.0	0.029945170814002532	0.006024096385542168	0.016217870257037945	0.022586831451097387	0.048668032786885244	0.020693222969477496	0.0090517880991245	0.028699129616560813	0.0158779901807166	0.01592356687898089	0.06787436772144453	0.019496580823512293	0.01645021645021645	0.03281329489570969	0.03419823044040163	0.0008595284872298624	0.02152080344332855	0.026842238541402892	0.04698247890979882	0.01264352986711392	0.023277760301981757	0.0	0.05120167189132706	0.006854531607006854	0.0059976009596161535	0.0	0.052872249214061175	0.009878169245966417	0.014781021897810222	0.020111140513363324	0.007030465349849347	0.014663362247005367	0.017388904223019596	0.0085041430440471	0.009019165727170236	0.02510121457489878	0.020964360587002098	0.013840830449826987	0.0025386079966151893	0.06795580110497236	0.005716798592788039	0.004848830576155163	0.008048289738430582	0.004405286343612336	0.008304940374787054	0.021718602455146365	0.004329004329004329	0.013189448441247002	0.017699115044247787	0.005783132530120482	0.05488372093023256	0.0017974835230677054	0.013425253991291727	0.006329113924050633	0.020847343644922668	0.012408088235294119	0.019834710743801654	0.0007410151908114116	0.0	0.0	0.0	0.003911342894393742	0.001184834123222749	0.006966434452184927	0.0033692722371967657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.002185526954832443	0.0	0.0026872690628149147	0.0	0.0	0.0	0.0014992503748125937	0.0	0.0004677268475210477	0.0011173184357541898	0.0017271157167530224	0.0014903129657228018	0.0	0.000791765637371338	0.0	0.0	0.0	0.0	0.0006968641114982578	0.0	0.0	0.0	0.0	0.0	0.0	0.0005810575246949448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004737091425864519	0.00024437927663734115	0.0005149330587023687	0.001286449399656947	0.0	0.0	0.0012335526315789473	0.00032862306933946765	0.0007290400972053463	0.0029533372711163615	0.0	0.0	0.0003059975520195838	0.0008523332623055614	0.0005122950819672131	0.0	0.0011871197507048524	0.0	0.002089209234304816	0.0007961783439490446	0.0	0.0024734468208933505	0.0006926406926406926	0.000763099881295574	0.0010935480664081916	0.0004911591355599214	0.0	0.00012661433274246644	0.00025957170668397143	0.00012901561088891756	0.0	0.0016160890644639973	0.00026123301985370953	0.0	0.0	0.0004380201489268506	0.0002857959416976279	0.00032927230819888045	0.0	0.0010584810796507012	0.0016739203213927017	0.00020652622883106156	0.0	0.0	0.0	0.0	0.001397624039133473	0.0	0.0	0.0005524861878453039	0.0	0.0002852253280091272	0.0	0.0006777363605557439	0.0	0.0	0.0003935458480913026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045955882352941176	0.0008264462809917355	0.0007410151908114116	0.00664451827242525	0.0012693577050012696	0.00025075225677031093	0.001303780964797914	0.0	0.001266624445851805	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter	0.0009881422924901185	0.011869436201780416	0.0009970089730807576	0.012133468149646106	0.0	0.15718157181571818	0.001942690626517727	0.00048567265662943174	0.0003359086328518643	0.03398058252427184	0.004201680672268907	0.03791982665222102	0.0029985007496251873	0.012426422498364943	0.036950420954162774	0.01675977653631285	0.12780656303972365	0.04396423248882265	0.004516711833785004	0.04275534441805225	0.03263403263403263	0.0	0.017857142857142856	0.006663493574488338	0.01742160278745644	0.0	0.0010706638115631692	0.012448132780082987	0.006523157208088715	0.014692378328741965	0.0020300446609825416	0.0005810575246949448	0.006232686980609419	0.0	0.02101241642788921	0.0	0.006514657980456027	0.010666666666666666	0.005955107650022905	0.004263382283278067	0.00024437927663734115	0.03347064881565395	0.0	0.0004127115146512588	0.0069868995633187774	0.0	0.0004929346040092015	0.00024301336573511544	0.0017720023626698169	0.04428511176718683	0.0007530120481927711	0.0003059975520195838	0.0530577455785212	0.011014344262295082	0.046559751681324375	0.01112924766285799	0.01458480357562926	0.005536404470907761	0.011146496815286623	0.0043524291259851786	0.004801396769969445	0.023549783549783546	0.06435475665592676	0.0096431056765086	0.0007367387033398821	0.020723736649131193	0.02222081539630286	0.019857235561323818	0.0015481873306670106	0.030512739855300407	0.0	0.00026123301985370953	0.009520182787509521	0.0023990403838464614	0.0004380201489268506	0.01086024578450986	0.00032927230819888045	0.02335766423357664	0.0002646202699126753	0.0077000334784064275	0.01177199504337051	0.08722053546784432	0.005233318796336677	0.004133784291619692	0.031983805668016195	0.046470999301187976	0.006920415224913494	0.016077850645229534	0.043093922651933694	0.0013192612137203166	0.003137478608100399	0.003161828111526301	0.0	0.016396933560477004	0.0018885741265344666	0.0	0.005995203836930455	0.05014749262536873	0.0019277108433734939	0.012093023255813951	0.0011983223487118035	0.00181422351233672	0.0027124773960217	0.008069939475453935	0.00045955882352941176	0.002066115702479339	0.00703964431270841	0.005647840531561461	0.006854531607006855	0.0022567703109327986	0.0	0.004739336492890996	0.00981633945535149	0.0006738544474393531
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0013550135501355014	0.00048567265662943174	0.0	0.0	0.0	0.0	0.0	0.0	0.0006540222367560497	0.003274087932647334	0.0011173184357541898	0.0	0.0	0.00045167118337850043	0.000395882818685669	0.0	0.0	0.0011160714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047192071731949034	0.00040716612377850165	0.0	0.0	0.0	0.0	0.0	0.0	0.0004127115146512588	0.0	0.00041118421052631577	0.0	0.0004860267314702309	0.0	0.0	0.0	0.0	0.0004261666311527807	0.00025614754098360657	0.0	0.0007419498441905328	0.0	0.0006267627702914447	0.0	0.00011763321962122103	0.00014549687181725592	0.0006926406926406926	0.0005087332541970494	0.001789442290486132	0.0002455795677799607	0.00047824007651841227	0.0	0.00012978585334198572	0.0	0.0006291286568103177	0.0005386963548213323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006195786864931846	0.0005520287054926856	0.0	0.0	0.0	0.0	0.0	0.0004231013327691982	0.0	0.00043975373790677223	0.0005704506560182544	0.0002874389192296637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014820303816228233	0.0003322259136212625	0.005331302361005331	0.00025075225677031093	0.0	0.001184834123222749	0.00031665611146295124	0.0006738544474393531
