study_condition	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	0.0	0.008547008547008546	0.4487951807228916	0.0030450669914738127	0.14965741074648375	0.4207739307535644	0.09517485613103145	0.3655362776025236	0.005471124620060791	0.0	0.6028368794326235	0.04521054515090062	0.8385308385308373	0.03468697123519458	0.002099737532808399	0.13969050606440833	0.2717815344603382	0.669642857142857	0.0	0.26506024096385583	0.005737704918032787	0.27254346947027885	0.3185238265854536	0.4240837696335077	0.30769230769230743	0.22549833887043175	0.2388980263157897	0.43467643467643485	0.0005588153115395362	0.008894536213468869	0.16361167684996605	0.0655993752440453	0.04135338345864659	0.0	0.004466501240694789	0.00044583147570218456	0.025619834710743805	0.022996515679442508	0.0	0.22761194029850754	0.908582089552239	0.0	0.003615702479338843	0.0007662835249042146	0.46808510638297807	0.029355608591885445	0.0015999999999999999	0.4752570694087403	0.00017787264318747776	0.7328808145338368	0.0	0.41049913941480254	0.021050084684248727	0.006513409961685823	0.26314869823519105	0.5445472690981671	0.02686714320926793	0.0	0.003443328550932568	0.00017322016282695306	0.0004870920603994155	0.08422825858075386	0.009367267585719336	0.14925034075420254	0.043772383605252686	0.017244444444444448	0.16563298066399135	0.09537933187636596	0.09600656455142231	0.003640436852422291	0.3548588039867113	0.22575679835813248	0.03939532753092075	0.0	0.01182136602451839	0.0	0.5397985384159599	0.0008648025367541078	0.2039252336448599	0.001861882193635748	0.2605883580221155	0.25132676269901444	0.0014998125234345708	0.3682706050500234	0.0008528784648187633	0.0	0.002723970944309927	0.7579308373821099	0.7800554016620483	0.0017238407171177384	0.06996402877697845	0.12918892666342885	0.46985074626865597	0.0	0.0	0.0002580978190734288	0.0001563232765358762	0.000777000777000777	0.00019940179461615153	0.006493506493506494	0.0	0.00018885741265344664	0.038311968889529	0.0	0.013357079252003563	0.00046743533811156125	0.0017051416579223506	0.0	0.0007146685724495265	0.0002949417490045716	0.0	0.0005051142821063266	0.0035658569199910855	0.5107378269189885	0.004581318401628913	0.002031144211238998	0.0017117425539198905	0.0	0.0	0.005278437582475587	0.021245774987928533	0.0015857284440039642	0.0004734101309768029	0.0628475147430497	0.0866085719366885	0.002947177510768533	0.00018635855385762206	0.0	0.0019165247018739352	0.0	0.0001742767514813524	0.006416952693627817	0.0037831021437578815	0.0	0.004020411319004175	0.0	0.0	0.22009478672985802	0.07694168884587461	0.02504681647940075	0.00021164021164021165	0.0	0.27693677649154036	0.0	0.13166752977731738	0.0	0.11853619729514718	0.004281949934123846	0.03111739745403111	0.015309376993408461	0.005419354838709678	0.004671805652884839	0.009300595238095236	0.0009950248756218905	0.2063390767921717	0.0	0.0	0.052865995352439965	0.0025819265143992055	0.06926863572433191	0.048036951501154744	0.27364475201845445	0.0	0.17287084038353084	0.013695022386094284	0.011675991243006568	0.337510105092967	0.023524640032447777	0.007910181168665476	0.1121873899260302	0.0004005607850991388	0.00519705500216544	0.00030102347983142685	0.061508704061895576	0.0	0.0	0.0	0.03968095712861416	0.0	0.00019425019425019425	0.00016880486158001352	0.005726752113444232	0.0	0.0031069684864624943	0.09694047223145988	0.007312614259597808	0.0	0.05250875145857646	0.019769357495881396	0.048241738823113625	0.0032022771748799147	0.1514120952240129	0.0009253139458030404	0.11544965411222126	0.01326499849261381	0.009741203838325092	0.03709300728121994	0.007558330594807757	0.004693414080242241	0.06089793382010249	0.09975135293257262	0.037648272305312015	0.00015220700152207003	0.11042848141146834	0.005096169653131678	0.0020164417558554367	0.0	0.047909224627022504	0.03764983960830661	0.0	0.00040774719673802244	0.00653490596110934	0.0	0.037960339943342775	0.00144	0.08445040214477212	0.003884333189469141	0.0	0.02393617021276596	0.0	0.002899197145405888	0.0012308774397749253	0.004333506673600278	0.0	0.0	0.0025069637883008357	0.005072241008300031	0.04397011739594452	0.00597460791635549	0.00019944156362185878	0.00016883336147222692	0.0	0.0	0.001453790238836968	0.0009836065573770492	0.07844827586206889	0.0005641218503196691	0.00025406504065040653	0.0	0.0006238303181534623	0.0	0.00036264732547597464	0.05192502532928066	0.007317452903627588	0.00038299502106472615	0.0	0.007170661749641466
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Buttiauxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032509752925877764	0.0	0.0	0.0013901760889712697	0.000819672131147541	0.0	0.0	0.0	0.0	0.0	0.00041118421052631577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010330578512396695	0.0	0.0	0.0007159904534606205	0.0	0.0	0.0	0.00019964064683569574	0.0	0.0002151462994836489	0.0	0.0	0.0	0.0018145527127563057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019896538002387584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021891418563922942	0.0	0.0	0.0	0.00018691588785046728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018467220683287164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008505209440782479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0004073319755600815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004182350480970305	0.00032509752925877764	0.000992063492063492	0.0	0.0	0.0	0.0	0.0010748835542816195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002149151085321298	0.0	0.0	0.0	0.0	0.0005989219405070872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018241517694272163	0.0	0.0	0.0	0.00020764119601328904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037383177570093456	0.0	0.00020863759649488838	0.0	0.0	0.00023820867079561695	0.0	0.0	0.0	0.0	0.0003693444136657433	0.0	0.0	0.00024283632831471587	0.0001990049751243781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016849199663016007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001895734597156398	0.0	0.00023408239700374532	0.0	0.0	0.0002226179875333927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017611835153222966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019940179461615153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014585764294049007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001514004542013626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002101281781886951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012664640324214793	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Dickeya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004182350480970305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kluyvera	0.0	0.0	0.00037650602409638556	0.0	0.0	0.002036659877800407	0.0	0.0	0.0	0.0	0.0010131712259371835	0.0	0.0	0.0	0.0	0.014638226683396068	0.0039011703511053317	0.0	0.0	0.0	0.0	0.0	0.011107130060910067	0.0	0.0	0.0	0.001644736842105263	0.0	0.0	0.0	0.004073319755600814	0.0	0.0	0.0	0.0	0.0008916629514043691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012097749818533753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003979307600477517	0.0	0.0	0.0	0.0	0.0	0.0	0.11364802462801438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006259127894846651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07800995024875622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021668472372697724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004542013626040878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019944156362185878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005065856129685917	0.0	0.0	0.0	0.0	0.0012547051442910915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041118421052631577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004302925989672978	0.0	0.0	0.0	0.00018145527127563056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Proteus	0.0	0.0	0.0	0.0003045066991473812	0.0003606202668589975	0.0020366598778004076	0.0	0.0	0.29787234042553196	0.0	0.008611955420466059	0.0	0.0	0.0	0.0	0.08197406942701797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329037454691905	0.0004152823920265781	0.004111842105263158	0.0	0.0002794076557697681	0.0	0.059063136456211814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002105706464518846	0.0	0.009541117673784643	0.00019896538002387584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002226179875333927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004387096774193549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038119440914866584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08699289000418235	0.010078023407022107	0.0	0.0	0.06533827618164967	0.23278688524590166	0.0	0.0	0.0	0.0	0.0	0.06167763157894737	0.0	0.0	0.00042354934349851756	0.0	0.0	0.0003417634996582365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05597014925373134	0.0	0.8145661157024794	0.0	0.0	0.7787589498806683	0.0	0.002249357326478149	0.0	0.0003992812936713915	0.0	0.034853700516351116	0.0004839099927413501	0.0	0.0	0.05407367084013791	0.0	0.0	0.0	0.0	0.014856307842182174	0.0	0.0003534817956875221	0.0	0.0173099880620772	0.0	0.0	0.0	0.0008205689277899343	0.7843741248949874	0.0	0.08286300667008722	0.00022904260192395785	0.0	0.10945709281961472	0.0	0.0	0.0	0.0194392523364486	0.0	0.0	0.0	0.0	0.0	0.0	0.10882765063054647	0.002421307506053269	0.0	0.007940904893813482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08675313629598129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006185248183083346	0.0	0.0	0.002274881516587678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014144271570014144	0.0	0.005935483870967742	0.0	0.0	0.0	0.005318017443097214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016189842537147926	0.0	0.0	0.00040905372238887375	0.0	0.0	0.0	0.0	0.0011551155115511551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006793478260869565	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Serratia	0.0	0.0	0.0011295180722891566	0.0	0.0	0.0004073319755600815	0.0	0.0003943217665615142	0.0	0.0	0.0005065856129685917	0.0	0.0	0.0	0.0	0.0	0.0006501950585175553	0.000992063492063492	0.0	0.0	0.0	0.0008087343307723412	0.00035829451809387314	0.0	0.0004027386226339106	0.0004152823920265781	0.00041118421052631577	0.000407000407000407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004298302170642596	0.0	0.0	0.00032133676092544985	0.0	0.0003992812936713915	0.0	0.0002151462994836489	0.0	0.0	0.00017473353136466887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019896538002387584	0.0	0.0	0.00015610365282547612	0.0	0.0	0.0008305647840531562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037383177570093456	0.0	0.00020863759649488838	0.00018953752843062926	0.0	0.0004764173415912339	0.0	0.0	0.0	0.0	0.0007386888273314866	0.0	0.0	0.0	0.0003980099502487562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012757814161173718	0.00025451768897938407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035568202027387515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015762925598991173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002226179875333927	0.0	0.0	0.0	0.0001988862370723946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005767012687427913	0.0	0.0002820078962210942	0.0	0.0	0.0002021018593371059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016627868307283005	0.0	0.0	0.0	0.0	0.0	0.0	0.0002957267484844004	0.0	0.00015372790161414298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001575299306868305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
