dataset_name	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016	VogtmannE_2016
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	0.0	0.02841	0.0	0.0	0.06245	0.0	0.0	0.0	0.01966	0.00045	0.0	0.0	0.0	0.021	0.02581	0.0	0.0	0.0	0.00789	0.0	0.00056	0.0	0.0	0.05	0.00015	0.0	0.0662	0.0134	0.0	0.0	0.0	0.06927	0.0	0.05905	0.0	0.0	0.0	0.08764	0.01484	0.01542	0.0	0.0	0.0	0.01877	0.34223	0.0	0.0	0.04497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04957	0.02087	0.01367	0.01226	0.00101	0.00635	0.0	0.0	0.00469	0.23624	0.0	0.00521	0.0	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.04038	0.04276	0.0	0.00279	0.0	0.0903	0.0	0.06043	0.04462	0.10826	0.03337	0.02438	0.0	0.007	0.0	0.00175	0.0	0.02049	0.05804	0.0	0.0	0.02982	0.01905	0.0	0.18649	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.00133	0.0	0.00201	0.00101	0.03984	0.0126	0.00614	0.07715	0.00326	0.0	0.55069	0.36116	0.08283	0.02194	0.08285	0.01418	0.05982	0.00478	0.0	0.00052	0.78891	0.0	0.02294	0.01364	0.32806	0.1546	0.0	0.00131	0.0	0.00863	0.0031	0.00964	0.00656	0.15116	0.0	0.0	0.0	0.01844	0.0	0.0	0.0	0.00138	0.00074	0.0	0.06043	0.0085	0.0	0.34048	0.00584	0.00016	0.0	0.00242	0.0	0.01414	0.00361	0.0	0.00094	0.01447	0.0	0.01887	0.0	0.00852	3.65179	0.00578	0.02539	0.0	0.47721	0.0	0.02695	0.00489	0.00124	0.01223	0.00041	0.06297	0.0	0.00428	0.02522	0.0	0.12923	0.0	0.03696	0.0	0.01156	0.07311	0.0	0.18376	0.00694	0.0	0.0077	0.0	0.05831	0.26664	0.0	0.03602	0.01212	0.0	0.0	0.01206	0.01118	0.04325	0.02729	0.02544	0.38019	0.02876
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	4.66826	7.37884	7.42308	8.67991	8.55017	1.12724	8.88924	0.15978	3.49144	7.57597	1.80984	14.34084	2.73239	1.00055	19.10341	3.07584	0.13025	3.37129	5.22402	2.78884	5.44619	3.83359	8.25241	1.81021	5.0631	1.06341	4.49717	0.88647	5.50873	8.87798	1.01524	5.43697	11.12774	0.92918	0.1912	9.86483	8.25178	0.00591	15.84328	12.73908	0.1166	10.42671	8.61798	6.06638	7.42953	2.41641	10.55441	0.17822	0.01173	3.71791	0.94972	4.8389	9.69184	0.01086	7.40233	5.48513	9.2826	9.21192	0.03105	35.67531	4.55652	10.36106	6.60505	0.04768	2.10075	4.56097	0.01311	3.66197	13.25969	15.05539	5.88599	9.96422	1.52382	1.50293	3.30215	2.34415	7.14405	10.01161	2.83246	7.85688	5.73406	7.68308	0.00077	1.9938	24.99682	6.77168	10.13925	3.43537	7.09912	11.8103	11.11749	1.156	7.35641	7.22267	3.61005	10.0734	10.52119	16.27325	6.00257	6.22331	1.40634	26.0225	0.00355	0.02443
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	0.12654	0.16951	0.0631	0.10303	0.6521	0.43784	0.01904	0.14984	0.17758	0.04779	0.55471	0.09459	0.87584	0.18509	0.13981	0.09701	1.04727	0.02789	0.01048	0.02002	0.0	0.00884	0.09925	0.11542	0.05323	0.98899	0.00642	0.30408	0.10983	0.20432	0.30888	0.15543	0.15084	1.24988	0.43739	0.01911	0.02387	1.02776	0.0	0.04994	0.0	0.00307	0.02523	0.01609	0.43817	0.12303	0.0	0.48154	0.33603	0.1086	1.28203	0.45675	0.01341	1.35113	0.09069	0.07993	0.00828	0.07209	2.42056	0.18628	0.11246	0.10992	0.13766	0.49346	0.07199	0.15444	2.05025	0.32923	0.0058	0.11704	0.01102	0.26486	0.05818	0.01382	0.69786	0.05371	0.38099	0.01126	1.60742	0.00242	0.01603	0.0	2.61398	0.78222	0.01179	0.16874	1.78026	0.09503	0.01859	0.04041	0.43913	0.14422	0.04949	0.014	0.08417	0.01616	0.00413	0.028	0.80753	0.07412	0.31476	0.12888	0.94064	0.37235
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.26329	0.18361	0.06766	0.09623	0.0357	0.03893	0.03855	0.0	0.0	0.16843	0.09038	0.1353	0.0	0.01312	0.04501	0.07349	0.0	0.02691	0.0	0.00565	0.23301	0.05331	0.09446	0.06648	0.61283	0.06014	0.03558	0.0	0.0	0.21503	0.00602	0.03118	0.07753	0.30085	0.0	0.04724	0.1784	0.0	0.12453	0.03457	0.0	0.27426	0.14528	0.11715	0.00325	0.00141	0.06064	0.0	0.0	0.0	0.0	0.0	0.21375	0.0	0.04014	0.15913	0.07273	0.02803	0.0	0.66883	0.13925	0.03623	0.0	0.0	0.00594	0.0	0.0	0.31816	0.22906	0.3639	0.16754	0.0	0.04178	0.0038	0.03053	0.08641	0.02332	0.10953	0.0	0.12693	0.06075	0.12151	0.0	0.0	0.18574	0.0	0.08388	0.0	0.14299	0.6876	0.0	0.09563	0.00252	0.05139	0.0564	0.32184	0.0978	0.28007	0.0	0.13958	0.09436	0.29976	0.31923	0.05301
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.0	0.0	0.0	0.0	0.0099	0.06116	0.0	0.0	0.00385	0.0	0.0	0.00065	0.00538	0.00686	0.01758	0.0	0.0	0.0034	0.00328	0.00276	0.00269	0.0	0.0	0.0	0.0	0.0	0.0	0.00468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00781	0.0	0.0	0.0	0.00211	0.0	0.00076	0.00482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.00887	0.00161	0.00124	0.06729	0.00834	0.03239	0.0	0.01441	0.0	0.03905	0.0	0.01978	0.00363	0.02176	0.01556	0.0	0.00315	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.03071	0.0	0.0	0.0	0.0	0.00519	0.0	0.0	0.00475	0.0	0.0	0.0	0.00237	0.0	0.00144	0.0	0.00778	0.00199	0.0	0.01064	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.00297	0.01463	0.0	0.00069	0.01266	0.0	0.0	0.0	0.00697	0.02029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0155	0.0014	0.0	0.00133	0.0	0.0	0.04056	0.0	0.0	0.0	0.01292	0.00315	0.0	0.0	0.0	0.0	0.00051	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01047	0.0134	0.0	0.0	0.0	0.0	0.0	0.06231	0.0	0.0	0.0	0.02173	0.04198	0.0196	0.0	0.0	0.0	0.0	0.00153	0.00094	0.0	0.0	0.0	0.0	0.0	0.00551	0.10334	0.00673	0.0147	0.0	0.02945	0.0	0.0	0.0	0.02059	0.0	0.00053	0.0	0.0	0.01031	0.0	0.0	0.11567	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.01866	4.2586	0.01366	2.25516	3.84523	2.66088	0.07664	0.0	17.6613	0.04197	7.95719	2.53129	0.21193	0.08886	0.08873	0.28833	1.04285	14.52921	0.1048	0.25824	0.32047	0.00958	0.01983	0.19142	5.60245	1.32772	0.11332	6.65937	2.11277	0.37618	1.14589	10.15177	0.40217	1.37247	0.03445	0.01534	0.1402	5.67643	0.489	19.14726	0.04198	6.71207	0.40934	0.46446	0.41162	0.00874	12.67356	0.6212	0.04514	3.28662	0.11138	0.00746	0.07704	0.19381	0.02365	0.01694	7.66307	0.09999	0.01677	0.35004	0.4246	4.58427	5.95761	2.77562	7.6617	0.92896	3.56293	4.85232	9.60372	0.02544	0.42867	0.78656	35.52711	1.37547	0.14344	0.14446	0.00193	0.66961	0.10974	24.62754	0.06949	0.49096	0.0	1.29476	0.04986	1.07315	0.13357	0.01246	2.61253	2.85157	0.24868	0.21882	0.10186	5.39649	0.09609	0.49605	0.14676	0.12982	0.01389	0.09532	0.10177	0.11838	2.42519	0.03943
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	5.87285	2.21118	3.29899	4.76455	2.97385	10.5571	4.89459	0.58459	4.3019	2.91555	1.96282	0.31985	0.00193	11.25525	0.48126	4.23354	0.07729	2.54033	1.67607	4.09097	0.82985	1.05055	9.72852	4.92531	1.0255	3.25857	1.95997	0.0	0.0	0.0	0.43733	3.57445	3.77402	1.51545	0.02851	1.03369	8.44405	6.15351	0.32342	1.92539	0.0	1.16685	0.15543	4.34457	2.05158	2.05084	2.5776	2.75657	0.97847	0.0	0.0	0.0	7.45431	0.0	1.51677	2.59458	3.52327	3.27877	0.6213	4.33125	8.62677	1.5374	0.0	0.00795	2.86013	0.00634	0.40776	3.4209	1.10926	14.99442	2.73505	0.0	0.35718	0.01965	1.21037	1.55195	0.0	2.23246	11.55771	2.02009	2.90836	4.43538	0.0	3.49443	0.20808	3.42941	4.05088	4.07634	19.46951	0.08787	0.0	2.13952	0.02788	4.071	0.77626	2.77221	1.85731	2.02678	0.0	11.62107	7.01573	0.31358	0.13916	7.27233
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.0418	0.23557	0.09238	0.07427	0.34016	1.37664	0.07404	0.07504	0.14947	0.05199	0.1966	0.14042	0.10971	0.01609	0.6344	0.08956	0.20532	0.07563	0.04922	0.10636	0.15005	0.01024	0.03602	0.18153	0.14673	0.1235	0.04633	0.23892	0.15613	0.06253	0.12831	0.0944	0.07042	1.37181	0.00752	0.07012	0.04454	0.14104	0.10878	0.13859	0.0	0.07894	0.05381	0.10782	0.57676	0.06223	0.06109	0.39562	0.08807	0.13821	0.1214	0.17477	0.04054	0.15835	0.04162	0.03888	0.00953	0.0482	0.07156	0.28572	0.4459	0.05975	0.12314	1.13084	0.11722	0.11854	0.67983	0.68332	0.21881	0.09982	0.16322	0.13725	0.16096	0.66842	0.06219	0.10676	0.10185	0.02199	0.65348	0.05129	0.22657	0.06465	0.25893	0.24797	0.28629	0.3141	0.10983	0.17729	0.11131	0.01679	0.13456	0.0966	0.13225	0.04453	0.11547	0.02956	0.14331	0.06899	0.08026	0.11004	0.11485	0.1075	1.82632	0.13499
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02287	0.0	0.0	0.0	0.02272	0.0	0.0	0.0	0.03201	0.0	0.0	0.0	0.0	0.00934	0.0	0.0	0.0059	0.01471	0.0	0.00375	0.0	0.0	0.50237	0.0	1.00097	0.0	0.04012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02158	0.0	0.0	0.0	0.53853	0.0	0.09219	0.0077	0.52202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.04594	0.0	0.07202	0.0	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.021	0.0	0.00348	0.0	0.0	0.0	0.0	0.52565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1782
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Bulleidia	0.0	0.0	0.0	0.0	0.00288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01093	0.0	0.0	0.00822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Candidatus_Stoquefichus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00869	0.03389	0.0	0.0	0.0	0.00717	0.06568	0.0	0.06879	0.0	0.0	2.03429	0.0	0.0	0.02717	0.01694	0.00622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019	0.0	0.0	0.0	0.0	0.01489	0.07494	0.0801	0.24706	0.0	0.13796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238	0.0	0.0	0.0099	0.00319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02713	0.0	0.0	0.0	0.0	0.0	0.11711	0.00615	0.0	0.0	0.0	0.0817	0.0383	0.0	0.0	0.0	1.42918	0.0	0.0	0.0	0.21314	0.00949	0.0	0.01057	0.01433	0.01082	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01489	0.06325	0.0	5.63627	0.01134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.0	0.0	1.6577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56776	0.7725	0.00398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.23162	0.0	0.0	0.0	0.0	0.90341	0.0	0.0	0.0	0.0	0.0	0.30907	0.0	0.0	0.0	0.0	0.0	0.0	0.19984	0.12557	0.0	0.0	0.14754	0.06851	0.0	0.0	0.00436	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.31535	0.03949	0.08485	0.0	0.0	0.0691	0.0	0.02281	0.0	0.37267	0.0	0.00673	0.0	0.0	0.01968	0.0	0.00616	0.0	0.01734	0.0	0.0	0.0	0.02399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01351	0.0	6.30361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07947	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.10243	0.00151	0.0	0.00592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00731	0.05371	0.01557	0.0	0.0	0.0	0.0	0.06688	0.0	0.0	0.02646	0.0	0.0	0.0	0.00325	0.0	0.0	0.0	0.0	0.03766	0.0	0.0	0.0	0.02885	0.0	0.0	0.0	0.0	0.27959	0.00375	0.0	0.0	0.0	0.02312	0.0	0.04534	0.0	0.0	0.20609	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.0	0.0	0.01479	0.0	0.00871	0.0	0.01355	0.0	0.01729	0.0	0.0	0.00411	0.0	0.02866	0.07052	0.00468	0.00082	0.02337	0.01422	0.0	0.0	0.0	0.01491	0.0469	0.01058	0.0	0.0	0.00489	0.0	0.00556	0.03125	0.00922	0.21176	0.0	0.002	0.0	0.00053	0.0	0.0	0.0	0.0	0.00827	0.00212	0.0	0.00315	0.01781	0.0	0.0	0.0	0.08889	0.0	0.0	0.0	0.02947	0.00157	0.0	0.0	0.02788	0.0	0.0	0.0	0.0	0.0	0.0224	0.03781	0.03324	0.09843	0.0	0.0	0.00652	0.0	0.00684	0.0	0.05717	0.00251	0.00575	0.0046	0.0	0.0	0.0	0.0364	0.01518	0.0	0.0	0.0	0.0	0.0	0.00462	0.00048	0.0	0.0	0.01144	0.0	0.00043	0.01326	0.0	0.0	0.00242	0.0	0.00825	0.0059	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Eggerthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.01679	0.03977	0.06914	0.01356	0.02186	0.2388	0.0015	0.00656	0.07758	0.0	0.02249	0.01525	0.6518	0.23079	0.02419	0.09884	0.0225	0.09782	0.0	0.0	0.02368	0.01427	0.08192	0.00804	0.12954	0.3358	0.0311	0.25393	0.10964	0.08635	0.03428	0.00965	0.55506	0.9542	0.09859	0.0	0.01713	0.42717	0.0	0.05034	0.0	0.42666	0.0	0.0	0.02561	0.05967	0.0	0.09619	0.62665	0.08669	4.88863	0.13551	0.02616	0.89858	0.16051	0.0	0.00162	0.0	1.7762	0.00097	0.04393	0.0	0.03407	1.79263	0.00684	0.22036	2.17137	0.12623	0.0	0.20807	0.0	0.07651	0.0	0.46886	0.08129	0.0	0.45389	0.11911	0.10323	0.03608	0.01202	0.01361	6.27841	0.18365	0.0	0.18787	0.07922	0.08587	0.00791	0.05226	0.09383	0.14588	0.59466	0.0	0.00216	0.00665	0.0	0.03389	0.62469	0.0107	0.01349	0.0	0.78274	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00552	0.00439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01617	0.0	0.0	0.0	0.06702	0.04061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00483	0.0	0.0	0.83688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	0.0	0.0	0.00165	0.0	0.0	4.41576	0.0	0.0	0.0	0.08297	0.0	0.0	0.08025	0.0	0.0	0.0	0.06178	0.00342	0.0	0.02377	0.00036	0.0	0.0	0.40103	0.0	0.85802	0.0	0.0	0.0	0.0	0.05378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.87021	0.0	0.0	0.19797	0.07419	0.02996	0.0	0.11866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04971	0.0	0.0	0.00904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.30203	0.0	0.0	0.0	0.0	0.0	0.11845	0.0	0.0	0.0	1.35252	0.0	0.0	0.0	0.0	0.0	1.11352	0.0	0.0	0.02751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.0	0.36218	0.0	0.15507	0.0	0.0	0.0	0.133	0.0	0.0	0.31454	0.00743	0.0	0.0	0.18128	0.0	0.0	0.0	0.0	0.91802	1.08832	0.0	0.0	0.0	0.0	0.0	0.02807	0.0	0.0	0.0	0.16798	0.0	0.0	0.0	0.0	0.01489	0.13106	0.0	0.0	0.0	0.0	0.0	0.05425	0.07044	0.88513	0.0	0.33751	0.0	0.0	0.0	0.0	0.06952	0.0	0.0	0.15174	0.0	0.0	0.05389	0.0	0.1461	3.38762	1.67807	0.0	0.0	0.02546	3.36468	0.0	0.0	0.0108	0.21021	0.38388	0.70211	0.0	1.84666	0.0	0.88195	0.03228	1.1056	1.97515	0.0	0.87666	0.17384	0.0	0.0	0.04895	0.0	0.00889	0.0	0.3972	0.09283	0.0	0.0	0.0	0.07731	0.31586	0.0	0.66531	0.0	0.0	0.0	0.0	0.0016	4.90279	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.0474	0.01511	0.06588	0.00074	0.06568	0.03994	0.01526	0.0	0.00263	0.0	0.08697	0.08296	0.01746	0.17167	0.04415	0.01122	0.0	0.0	0.0	0.00967	0.01089	0.00616	0.0	0.00236	0.0	0.01741	0.00859	0.13607	0.0	0.0	0.02054	0.0	0.0262	0.01559	0.06921	0.13071	0.00681	0.0	0.10346	0.0047	0.0	0.1004	0.01638	0.01482	0.04759	0.03566	0.03737	0.04047	0.12623	0.03851	0.74277	0.01832	0.03908	0.0	0.01257	0.0	0.00452	0.03894	0.0	0.0121	0.00909	0.01517	0.06227	0.00046	0.0299	0.0	0.0	0.06827	0.02265	0.02628	0.02334	0.0	0.01251	0.0	0.0	0.05268	0.03396	0.01306	0.0	0.00209	0.03871	0.0	0.0	0.08874	0.0	0.0	0.0	0.0	0.00615	0.0279	0.0	0.0924	0.0	0.0277	0.14464	0.0	0.00115	0.0	0.0	0.0	0.0	0.11317	0.0	0.06792
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01096	0.0	0.03312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02893	0.0	0.0	0.0	0.0	0.0	0.0	0.02318	0.0	0.0	0.0	0.0	0.00109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06545	0.0
