dataset_name	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	12.62107	0.01037	0.06447	3.239	0.22049	0.18147	7.78665	4.89747	2.35365	0.8205	0.41404	23.92702	0.0859	0	1.10975	0.01382	0.06852	0.00113	0.41614	0.5254	0	3.86352	0.17408	0.03965	75.47042	16.95676	0.3914	8.00351	0.01108	0.84953	0.47887	0.34287	0.00146	0.0	0.00119	0	1.8428	9.30042	0.02321	0.03649	0.9464	0.04925	0.8166	0.00841	0	3.57295	4.59708	25.54747	3.57495	0.14609	0.00375	1.01891	4.71332
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	0.0	0.0	0.86453	0.0	0.0	0.0	0.23937	29.53765	0.0	0.08679	0.53473	0.21768	0.14433	0	0.30927	0.0	0.0	0.0	0.0	0.0	0	0.0	98.54114	0.0	11.61343	0.0	0.0	0.0	0.06346	0.0	4.07299	0.0	0.0	0.0	0.0	0	0.28318	0.0	0.0	0.0	0.0	0.0	12.35284	0.0	0	0.48309	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Raoultella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03888	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.14003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06243	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae.g__Hafnia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	1.40956	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17349	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella	0.0	0.0	0.0	0.0	0.0	0.00622	0.11405	0.0	0.0	0.0	0.0	30.45142	0.01213	0	0.03266	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	12.31536	0.0	0.01418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.61868	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus	0.0	0.0	0.0	0.0	0.0	0.0	0.04503	0.0	0.0	0.0	0.0	0.00808	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.00688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.69255	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Aggregatibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.00728	0.0	0.0	0.0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	0.0	0.0	0.0	0.0	0.0	0.0	0.43441	0.0	0.0	0.0	0.0	0.01709	0.0	0.0	0.02572	0.0	0	0.00348	0.00066	0.0	0	0.04927	0.0	0.0	0.01472	0.0	0.00229	0.0	0.0	0.12611	0.0	0.0	0.01806	0.016	0.0	0.0	0.0	0.0	0.0	0.00518	0.0	0.0	0.09358	0.0	0.0	0.01361	1.21334	0	0.0	0.02364	0.0	0.01169	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Pasteurella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.11927	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Pseudomonadaceae.g__Pseudomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01615	0.0	0.0	1.17726	0.61369	0.0	0.00011	0.0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.83759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.50666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5321	0	0.0	0.03076	0.0	0.0	0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified	0.0	0.0	0.0193	0.46179	0.0	0.0084	0.0	1.32447	1.51989	0.0	0.013	0.0	0.0	0.16174	0.0	0.0	0	0.30986	0.0	0.0	0	4.9236	0.0	0.11847	0.0	0.0	0.0	0.04593	0.09085	0.13883	3.94956	3.26811	0.07322	0.07439	0.0	0.0	0.02522	0.0	0.0	0.0853	2.26871	0.05036	0.03395	0.0	0.91733	0.0	0.0	0	1.3338	0.0	0.21484	0.40421	0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Cloacibacillus	0.0	0.0	0.0	0.0	0.0	0.12986	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.46385	0	0.0	0.0	0.0	0	0	0	0.0	0.02325	0	0.0	0	0	0	0.07136	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	2.11262	0	0.0	0.0	0.08525	0.0	0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Fretibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0	0.0	0.0059	0.00162	0	4.25721	0.0	0.00587	0.0	0	0.0	0	0.0	0	0.0	0.0	0.01424	0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.00103	0.0	0	0.0	0.00388	0.0	0	0	0.01405	0	0.0	0.0	0.0	0.0	0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Jonquetella	0.0	0.0	0.0	0.0	0.0	0.03102	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0	0.02348	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.0	0.0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0.0	0.0	0
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	0.12965	0.0	0.0	0.00259	0.0	0.0	0.0	0.92223	0.0	0.0	0.0	0	27.99243	0.0	0.02215	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0	0	0.48336	0.0	0	0.0	0.23483	0.0	0	0	2.70654	0	0.0	0.0	0.0	0.0	0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	23.66551	2.85561	0.00686	15.66149	29.93876	3.6591	0.29683	2.90744	2.23572	0.0	0.0	0	0.0	0.57783	0.02118	2.59982	0	0.04887	0	8.53086	0	0.04897	0.0	7.03657	0	0	0	4.21262	0.0	0	1.32267	0	0	0	0.00944	0.52322	0	0	0.0	8.29333	0	6.64223	0.0	6.67213	0	0	9.37244	0	6.61653	8.50146	0.91603	0.43015	0
