dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	0.00268	0.13776	0.0	0.25259	0.13281	6.52136	0.61902	0.20474	3.99915	0.10388	0.21641	0.70477	1.50661	0.20414	2.65145	0.35162	0.28491	0.02215	0.04665	1.45284	0.10773	0.09682	0.02833	0.01381	4.2974	0.03965	0.6541	0.06364	0.39808	0.95263	0.07328	0.32736	0.18889	3.43929	6.54736	0.02383	0.07159	0.13394	0.01065	0.80823	0.01677	0.044	0.23736	0.03986	0.00328	0.1032	0.47883	0.04106	0.28253	0.03993	0.41588	2.26682	0.02165	0.44589	0.10104	7.61189	0.02663	1.50011	0.07263	0.00593	0.01807	0.12389	0.01279	0.12521	0.0363	3.97526	0.06099	0.12284	0.0	0.32695	0.08365	0.11479	0.46231	0.0196	0.14162	0.49393	0.09922	1.71063	1.27746	0.20375	0.09652	0.0	0.28822	0.02894	4.75847	1.19858	0.14067	0.0	0.07876	1.58179	26.02857	0.23358	0.00048	0.26184	1.38741	0.05291	0.01593	0.32971	0.30955	1.21545	0.43381	0.0	5.57443	5.98105	4.10752	0.28901	0.03796	0.29783	0.02525	0.12068	0.82773	0.09649	0.11202	0.44028	0.06484	0.43779	0.0	0.00832	0.13209	0.89513	1.94639	0.23198	0.34666	0.13083	0.12447	0.14774	0.02527	0.71643	0.41381	0.01093	0.1007	0.07043	0.0	0.26585	0.02721	0.75973	19.54998	1.81782	0.60609	0.00622
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.00491	0.19344	0.0	0.03675	0.39646	0.01844	0.0	0.08558	0.0	0.0348	0.0	0.0	0.0	0.0	0.02179	0.0	0.02674	0.1993	0.04851	0.05843	0.2813	0.00356	0.03303	0.16958	0.78397	0.00055	0.19355	0.15244	0.0	0.0	0.47468	0.09695	0.05039	0.0	0.27055	0.0254	0.0	0.10599	0.50877	0.14019	0.22459	0.0	0.02875	0.03405	0.00581	0.18278	0.0	0.07576	0.0	0.09381	0.0	0.04887	0.03757	0.03451	0.0	0.06592	0.04432	0.0	0.0	0.062	0.00205	0.11986	0.01504	0.25755	0.01262	0.0	0.06447	0.14268	0.00473	0.0	0.0036	0.0	0.0	0.01886	0.0	0.03238	0.60775	0.04644	0.03797	0.31989	0.06664	0.01431	0.0	0.01123	0.0	0.60434	0.04836	0.0	0.12995	0.03752	0.0	0.0	0.01062	0.06303	0.0	0.57227	0.1293	0.0884	0.06151	0.0046	0.00667	0.00415	0.0	0.01542	0.0	1.70802	0.04409	0.00621	0.07709	0.03281	0.01316	0.01836	0.111	0.08907	0.07236	0.01368	0.05876	0.02386	0.18009	1.54662	0.28671	0.03229	0.0986	0.41347	0.00543	0.00178	0.05666	0.0	0.01013	0.02851	0.0	0.0	0.02925	0.31455	0.25402	0.0	0.0112	0.9471	0.0418	0.05691
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.0	0.0	0.0305	0.02275	0.0	0.00226	0.0	0.0	0.0	0.0	0.0	0.0	0.0264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.0	0.0	0.0	0.46743	0.00579	0.0	0.0	0.00242	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30007	0.0	2.89847	0.0	0.0	1.17646	0.0	0.03385	0.0	0.0	1.12406	0.0	0.0	0.0	0.0	0.01323	0.0	0.08177	0.14446	0.00134	0.01719	0.04149	0.0	0.0	0.0	0.0	0.15944	0.0	0.0	0.52491	0.0	0.0	0.0	0.03899	0.0	0.0	0.01336	0.0	0.0	0.01289	0.0	0.0	0.0	0.0	0.00546	0.0	0.00217	0.0	0.09601	0.0	0.0	0.0	0.02126	0.08732	0.0	0.0	0.45725	0.01348	0.0	0.0	0.0	0.00412	0.55228	0.10079	0.0	0.0	0.00474	0.0	0.10448	0.0	0.0	0.0	0.2508	0.0	0.08617	0.0	0.29383	0.00274	0.0	0.0	0.0	0.0	0.29595	0.0	0.0	0.0	0.72415	0.0	0.0	0.0431	0.0	0.0	0.02851	0.07549	0.02199	0.0	0.02079	0.0	0.0	0.0	0.00207	0.21705	0.0	0.00291	0.02151	0.03115	0.0	0.0	0.00031	0.00901	0.0	2.0423	0.0	0.0	0.01084	0.0	0.0	1.02137	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	0.46453	7.89554	0.0	0.03566	0.0	0.0	0.13632	0.50913	0.04329	0.05896	0.0	0.0	0.0	1.27333	0.0	0.0	3.26825	0.0	0.026	0.13756	5.3737	0.0	0.02373	0.42032	0.09702	0.1885	0.3092	0.08799	0.0	0.0057	2.50527	0.01857	0.0	0.0	0.00125	0.00698	0.0	0.0856	0.27098	0.0	3.79246	9.59797	0.0	0.0	0.0	0.59334	0.0	0.07197	0.0	0.3126	0.0732	0.0	0.01824	0.0	0.0	0.01853	0.0	0.0	0.0	0.02257	0.02799	0.44305	0.0353	0.23193	0.31116	0.0	4.78967	0.00154	0.26171	0.0	0.37767	0.0	0.00059	0.28962	0.0	0.00832	0.32329	0.00471	0.65364	1.19691	5.49341	0.09613	0.00784	0.4516	0.0	0.71244	0.03112	0.0	0.61923	0.05258	0.0	2.75862	0.67632	0.03418	0.04252	0.00748	0.34398	0.07672	0.12312	0.0	0.40434	0.00662	0.12911	0.0	0.19007	0.23081	0.52009	0.26549	0.11712	0.09905	0.0	0.0	0.65017	1.23351	0.0	0.02631	1.00177	0.17689	0.05575	0.09406	0.0	0.06623	0.00185	0.37085	0.05839	0.14898	0.41965	0.00845	0.03676	0.04898	0.05359	1.3238	0.0527	0.23512	0.82729	0.37629	0.0	0.01202	0.1342	0.21119
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.00021	0.0	2.4021	0.05186	0.01683	0.63851	0.63568	0.02007	0.0921	0.0	0.001	0.0	0.12345	0.00983	0.26782	0.0	0.06129	0.0	0.0	0.17381	0.01129	0.0	0.21307	0.0	8.55924	0.10267	0.27658	0.02601	0.05138	0.0	0.02359	0.65766	0.01531	0.05336	0.03568	0.0036	0.0	0.36695	0.0	0.11436	0.01602	0.00548	0.06109	0.0	0.0	0.07081	0.31287	0.0	0.01319	0.0	0.01277	0.0	0.0	0.10738	0.0	0.47446	0.07293	0.0	0.00553	0.02076	0.0	0.0	0.01694	0.0157	0.0	0.83575	0.03149	0.02614	0.0	0.0	0.01791	0.0	0.0	0.0	0.0	0.0	0.17029	0.0	0.41538	0.18986	0.0	0.01443	0.13269	0.02706	0.46672	0.10135	0.01635	0.0	0.18596	0.00999	2.89114	0.0	0.0	0.0	0.00881	0.00105	0.0	0.19846	0.07509	0.58827	0.00377	0.0	4.26293	0.50586	0.0	0.0	0.00429	0.06934	0.02208	0.14274	0.10217	0.0	0.05812	0.42346	0.12726	0.04084	0.15646	0.00066	0.01789	0.0	3.82408	0.12928	0.0	0.46988	0.0	0.02828	0.0132	0.03111	0.01745	0.00282	0.0	0.07357	0.0	0.0	0.03213	0.65623	0.03635	0.42062	0.06588	0.05614
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00632	0.0	0.00155	0.0	0.0	0.0	0.0	0.0	0.04668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01275	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00127	0.0	0.0	0.0	0.04773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.0	0.0	0.0	0.0	0.0	0.0	0.00359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.0	0.0	6.8474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00159	0.0	0.0	0.0	0.00953	0.0	0.0	0.0	0.0	0.01119	0.0	0.0	0.00438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15115	0.0	0.0	0.0	0.0	0.00174	0.0	0.0	0.0	0.0	0.26516	0.0	0.0	0.0	0.0	0.0	0.09965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04581	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	0.0	0.0	0.0	0.0	0.0	0.03435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.0	0.0	0.0	0.0	0.00262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01202	0.0	0.52214	0.0	0.02473	0.96997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00238	0.0	0.0	0.1659	0.0	0.42069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00389	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.0	0.0	0.0	0.0	0.02092	0.0	0.02253	0.06983	0.0	0.0	0.0	0.0	0.0	0.02319	0.01298	0.0	0.01258	0.0	0.0	0.02311	0.0	0.0	0.01074	0.0	0.0	0.0	0.05463	0.0	0.0	0.0	0.0	0.0073	0.01907	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.00722	0.0	0.0	0.0	0.0	0.0	0.06796	0.0	0.0	0.0	0.00989	0.0	0.0	0.03106	0.0	0.02094	0.00591	0.0	0.0	0.00507	0.00302	0.00265	0.0	0.00572	0.0	0.0	0.00825	0.0009	0.0	0.0	0.00371	0.0	0.0	0.00907	0.00495	0.00158	0.0168	0.0	0.06782	0.0	0.0	0.00777	0.0	0.0	0.0	0.02727	0.00557	0.0	0.01318	0.01186	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.00785	0.0	0.01982	0.0218	0.0	0.05254	0.0	0.0	0.01233	0.00881	0.03653	0.08553	0.0	0.02138	0.0	0.02537	0.0849	0.0	0.0	0.01632	0.00321	0.0	0.0564	0.034	0.00247	0.02166	0.07602	0.0	0.01157	0.0	0.01735	0.03977	0.0	0.0	0.0062	0.0	0.0	0.0	0.02838	0.0	0.0	0.06487	0.02327
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00822	0.0	0.05404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00855	0.0	0.0	0.0	0.0	0.03291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00457	0.0	0.0	0.0	0.33325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06924	0.0	0.0	0.0	0.00783	0.00778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	0.11411	0.0	0.0	0.97282	7.78685	0.06902	3.46761	2.78956	0.0	1.3811	0.00683	0.0	0.0	0.0	0.17048	0.0	3.21418	0.12204	0.03561	0.24869	1.8262	0.0	2.68293	0.27862	0.0	1.06521	0.99434	1.02879	0.0	0.0	1.12844	57.24733	0.0	0.44689	0.0	0.24748	0.0	2.65928	0.02596	2.74431	8.57436	0.08237	7.23861	0.0	0.06292	0.41366	0.54402	0.0373	0.0	0.33774	0.05591	0.0	0.0	0.32199	0.0	0.0	0.35606	0.0	0.0	0.21493	0.18742	0.44283	1.15501	3.02979	0.03499	0.0	0.6702	0.22438	0.14768	0.0	0.10538	0.0	0.0	0.08427	0.0	0.0	19.36108	1.58801	1.62365	1.60998	0.0	1.34354	0.06965	0.07243	0.0	0.0	0.50684	0.0	1.41867	0.11847	0.0196	0.0	0.02983	0.0	0.0849	0.27816	0.04749	0.17388	1.98855	0.45453	0.05845	0.0	7.24454	0.00155	0.0	2.15757	0.07145	5.61583	0.98011	0.18016	0.0	0.0	0.57558	7.41309	5.11772	0.06097	4.92779	0.04286	0.35293	0.49914	27.36061	5.67814	0.29113	3.13206	0.02311	1.90503	0.55074	0.00107	0.19823	0.05151	0.0	1.52638	0.01517	4.63677	1.48544	0.75272	0.02131	1.62857	1.29479	2.40552
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.0	1.78217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08286	0.0	0.0	0.0	0.0	0.0	0.0	0.00563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.51175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
