dataset_name	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013	KarlssonFH_2013
study_condition	control	control	control	control	control	control	control	control	control	control	T2D	control	control	control	control	control	T2D	control	control	control	T2D	T2D	T2D	T2D	T2D	control	control	control	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	T2D	control	control	T2D	T2D	control	T2D	T2D	T2D	T2D	control	control	control	control	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.0	0.09868	0.0	0.0	0.0	0.0	0.04656	0.26426	0.32536	0.05201	0.00226	0.0	0.0	0.0	1.01803	0.0	0.12064	0.0483	0.07272	0.07163	0.20242	0.13859	0.21362	0.01851	0.01424	0.0	0.03657	0.18998	0.0	0.04344	0.0	0.20239	0.53182	0.0	0.07796	0.16107	0.0743	0.0	0.16876	0.26543	0.21035	0.03505	0.10197	0.00831	1.59426	0.0	0.33657	0.2612	1.73174	0.0	0.04312	0.00845	0.0	0.0	0.0	0.0	0.00663	0.02134	0.0	0.0	0.01319	0.61285	0.0	0.0	0.0	1.04764	0.01355	0.11645	0.14479	0.00446	0.04971	0.19215	0.12389	0.0	0.62759	0.02052	0.0	0.12824	0.0	0.0	0.1532	0.0	0.0	0.06507	0.18794	0.2343	0.00101	0.0	0.00197	0.01523	0.0	0.00767	0.0	0.10107	0.0	0.0183
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelothrix	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04636	0.0	0.01431	0.0	0.0	0.00596	0.0	0.0	0.2599	0.0	0.0	0.0	0.0	0.07533	0.0	0.0	0.0	0.1299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Faecalitalea	0.0	0.0	0.0	0.0	0.31047	0.0	0.0	0.0	0.0	0.0	0.05551	0.0	0.0	0.12538	0.0	0.0	0.0	0.0	0.0	1.3592	0.0	0.0	0.0	0.0	0.12169	0.0	0.0	0.0	0.0	1.54583	0.0	0.0	0.0	0.0	0.0	0.01713	0.03681	0.0	0.0	0.0	0.0	0.00613	0.0	0.2575	0.0	0.0	0.0	0.0	0.0	0.13245	0.0	0.0	0.46596	0.0	0.0	0.0	0.0	0.02878	0.0	0.0	0.0	0.08258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16102	0.0	0.0	0.0	0.0	0.95424	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.23686	0.0	1.08002	0.0	0.0178	0.0	0.24617	0.25879	0.29129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43003	0.0	0.0	0.0	0.19796	0.0	4.14589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68907	0.00088	0.0	0.46972	4.07354	0.16729	0.0	0.0	0.0	0.0	0.35736	0.0	0.23707	0.0	0.23246	0.04724	0.0	0.0	3.24111	0.0	0.1605	0.0	0.0	0.0	0.46773	5.47637	0.0	0.13416	2.69548	0.0657	0.0	0.0	1.157	0.0	0.0	0.89102	0.04092	0.21513	0.0	0.0	0.0	0.65746	0.0	0.0	0.38	0.64598	0.0	0.0	0.0	0.0	0.02902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08588	0.0	0.0	3.0129	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.0	0.0	0.0	0.0	0.0	0.0	0.02769	0.0	0.02017	0.01027	0.0	0.03474	0.06199	0.00841	0.04092	0.0	0.0	0.02053	0.0	0.06091	0.0	0.04882	0.0	0.0704	0.00781	0.0	0.02347	0.02067	0.0	0.01481	0.0	0.0	0.10601	0.01983	0.0	0.0	0.0	0.0	0.03377	0.04643	0.08622	0.0677	0.0	0.08129	0.20706	0.04193	0.07528	0.01347	0.16062	0.02635	0.00262	0.00466	0.0	0.0	0.0	0.0	0.0	0.0	0.01399	0.0	0.02152	0.01587	0.0	0.0	0.0	0.10896	0.0	0.0	0.0	0.02396	0.0	0.0	0.03367	0.0	0.00762	0.0	0.00087	0.02774	0.0174	0.0	0.03676	0.0	0.04872	0.0	0.04836	0.00047	0.0	0.0	0.0	0.0	0.0	0.02547	0.01843	0.0	0.0	0.0152
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Massiliomicrobiota	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01894	0.0	0.0	0.0	0.0	0.0	0.00705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01496	0.0	0.0	0.0	0.0	0.0	0.1169	0.0	0.00902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01971	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0	0.02185	0.06817	0.0	0.0	0.03553	0.08606	0.0	0.34904	0.0	0.10548	0.23184	0.0	0.0	0.09567	0.3795	0.44496	0.0	0.0	0.0	0.01297	0.0	0.0	0.0	0.09128	0.28835	0.0	0.0172	0.0	0.0	0.0	0.0	0.08073	0.1849	0.0	0.30168	0.46183	0.0	0.0	0.0	0.0	0.0	0.0	0.0132	0.0	0.0	0.0	0.0	0.0	0.00674	0.09497	0.0	0.00636	0.00183	0.0	0.0	0.1546	0.0	0.0	0.0	0.0	0.06059	0.0	0.0	0.02078	0.0	0.0	0.72405	0.0	0.0	0.0	0.08114	0.00049	0.0	0.0	0.0	0.00972	0.02342	0.0	0.08834	0.08809	0.0	0.42447	0.0	0.0	0.0	0.0	0.0	0.0	0.16398	0.0	0.0	0.0	0.81003	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	1.13065	0.35798	3.96178	0.90421	9.79677	0.24305	3.01961	0.78972	0.27865	0.66045	0.08948	1.55099	13.88357	1.59034	3.55605	1.49296	0.06071	3.59119	1.27968	1.0262	0.16014	0.08953	1.48214	0.42097	0.44225	0.98261	0.39783	0.76767	0.45757	2.4331	1.15334	8.71373	0.0915	4.23143	2.49859	0.38021	1.8575	0.58969	2.36889	1.19454	6.66634	1.73797	0.58148	2.60104	0.30311	4.06455	3.19913	0.66063	9.59663	1.60443	0.6102	2.48928	0.8762	0.11781	1.27202	1.08164	0.046	1.27371	2.4444	0.20792	0.08822	1.03531	1.63753	0.24709	2.42873	1.77396	0.0261	0.56585	0.07482	0.26085	1.41604	3.23262	2.10778	3.28076	0.2624	0.31116	0.40536	4.80667	1.53824	4.02446	2.60027	0.08586	1.84514	1.56121	1.46806	0.0	3.25009	0.54024	0.19195	1.66515	4.80468	0.50362	1.87431	0.81536	1.0007	1.73772
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	0.0	0.0	0.0	0.0	0.11081	0.0	0.0	0.0	0.0	0.0	0.29006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7886	0.0	0.19616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.17585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.0	0.0	0.0	0.0	1.22241	0.0	0.0	0.24034	0.09856	0.0	0.0	0.0	0.01505	1.16489	0.0	0.0	0.0	0.0	0.83321	0.13762	0.0	0.0	0.0	0.0	0.11365	0.0	0.03048	0.0	0.00781	1.05803	0.0	0.0	0.0	0.0	0.0	0.0	3.5445	0.58705	0.0	0.0	0.0	0.0	0.23549	0.79614	0.53658	1.05043	0.0	1.14985	0.0	2.54595	0.0	0.0058	0.4517	3.33292	0.0	1.28371	0.0	0.3313	0.0	0.0	0.0	1.00498	1.61665	0.0	0.0	0.0	0.0	1.04141	0.0	0.0	1.74509	0.0	0.0	0.08443	0.0	0.0	0.0	0.54241	1.25946	0.0	0.0	0.19364	2.97105	0.00204	0.0	0.0	0.0	0.08145	0.0	0.49465	0.28563	0.1239	0.0	0.00247	1.35397	1.77613
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.70421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08181	0.0	0.0	0.0	0.05358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	0.39269	0.9769	1.00499	0.0	0.0	0.12561	5.09521	0.0	0.0	0.44885	0.0978	0.39714	1.98167	0.0	0.1711	1.5709	0.29183	0.16906	0.0	0.0	0.77868	0.11855	0.00639	0.67585	0.0	2.39423	0.15206	0.46216	1.41725	0.0	0.34756	0.03388	0.11562	1.20663	0.80307	0.0	0.02076	0.0	0.18987	1.46261	0.41212	0.01313	0.63924	0.0	0.0	0.00157	0.61458	0.0	0.90421	0.0	0.0901	0.03608	0.0	0.0	0.19609	0.0	0.2389	0.15605	0.0	0.55767	1.89908	0.0	0.0	1.24493	0.17536	0.00316	0.0	0.0	0.0252	2.32521	0.0	0.0	4.04768	0.0	0.0	0.22848	0.95827	0.0	0.58166	0.69746	2.41726	0.0	0.0	0.14033	0.22313	0.0	0.2118	0.19166	0.10076	0.08831	4.90617	0.0	0.0	2.71667	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.55595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.14791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2167	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.01897	0.09035	0.0	0.0165	0.0	0.0	0.00588	0.21753	0.0	0.14806	0.0	0.07115	0.00704	0.0	0.0	0.14559	0.02786	0.14494	0.0	0.0	0.00736	0.00435	0.01582	0.0	0.0	0.0	0.03348	0.04115	0.0	0.0	0.0	0.0	0.0	0.43674	0.0	0.11393	0.32774	0.01511	0.04568	0.0	0.03751	0.0	0.71252	0.0	0.0	0.0	0.01085	0.0	0.0	0.0	0.0	0.00452	0.0	0.23697	0.0	0.0	0.05967	0.01878	0.00169	0.14402	0.0	0.0	0.07611	0.55231	0.00572	0.08683	0.0	0.0	0.0	0.0	0.00487	0.0	0.00673	0.0	0.0	0.0	0.00315	0.0	0.0	0.01162	0.70338	0.1838	0.00232	0.05207	0.0	0.10517	0.24908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28529
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Finegoldia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.00396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00958	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.50062	0.81791	0.0	0.04088	0	0.88836	0.0	0.0	0.0	0.00597	0.0	0.05767	1.9554	0.06923	0.04168	0.0	0.02287	0.0069	0.01738	0.0	0.0	0.25609	0.02011	0.0	0	0.06472	0.0	0.0	0.11594	0.0	0.0	0.0	0.00907	0.0	0.0	0.19417	0.0	0	0.00421	0.0	0	0.00366	0.0	0.0	0.0	0.00648	0.0	0.07692	0.16573	0.0	0.0	0.95846	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.01667	0.0	0.0	0.00767	0.0	0.0	0.00242	0.0	0.36637	0.0	0.0	0.0	0.0	0.17396	0.01428	0.0	0.0	0.0	0.05784	0.34149	0.22081	0.0	0.0	0.0897	0.00583	0.0	0.00103	0.0	0.0	0.0	0.01166	0.0	0.0	0.01978	0.02335	0.14491	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.04747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186	0.0	0.0	0.00202	0.0	0.0	0.0	0.00287	0.0	0.0	0.06186	0.03009	0.01914	0.01071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04712	0.0247	0.0	0.0	0.0	0.0	0.0	0.03155	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.20191	0.14267	0.0	0.0	0	0.03278	0.0	0.0	0.0	0.0	0.0	0.0082	0.12182	0.0	0.00406	0.0	0.0	0.0	0.0	0.0	0.0	0.00338	0.0	0.0	0	0.0	0.0	0.0	0.04351	0.0	0.0	0.0	0.0	0.0	0.0	0.008	0.0	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02155	0.0	0.0	0.0	0.0	0.02495	0.0	0.0	0.0	0.0	0.0	0.06626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01366	0.0
