dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.00309	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00653	0.0	0.0	0.0	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70266	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0523	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	0.07607	0.074	0.02923	0.02288	0.0	0.0	0.00464	0.26682	0.92798	1.11289	0.76514	0.0	0.0	0.31995	2.44783	1.60519	2.44117	0.22457	0.0032	0.0	0.04248	0.0	0.0	0.0	0.0	0.00202	0.20852	0.41261	0.47873	0.00599	0.01474	0.25892	0.88669	0.21618	0.0	0.0012	6.50709	2.02275	0.0	0.0	0.00472	0.07559	2.04835	0.0	0.0	0.42971	0.19203	0.0	0.00024	0.05324	10.8561	1.31249	0.67995	0.0	0.03514	3.9887	0.16627	0.07952	2.48712	0.0347	0.42461	0.0013	0.0	0.06664	0.0	0.02298	0.06238	0.0	0.0	0.63825	0.01154	0.00369	0.00049	0.0	0.40437	1.27936	0.0	0.15189	0.0	0.00118	5.48023	0.16948	0.00245	3.05282	0.45207	3.13711	0.00122	0.46896	0.02102	0.16453	0.0018	0.84661	0.00829	0.36668	0.02796	0.00122	0.00264	0.0	0.7928	0.4955	0.58055	0.0	0.65284	0.00157	0.23713	0.0	0.54457
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae.g__Peptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17679	0.0	0.00691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.0	0.02386	0.02217	0.48747	6.23604	0.0	0.00709	0.0	0.01538	0.0	0.0	1.1824	0.16967	0.22626	0.11571	0.04855	0.4941	0.0	0.15278	0.0	0.0018	0.00287	0.05738	0.0	0.0	0.00705	0.00923	0.10482	1.5321	0.02296	0.0	0.89848	0.00385	0.35886	0.0	0.0	0.04727	1.07028	0.0	0.0	0.33638	0.0	0.11659	0.0	0.00747	0.02207	0.1494	0.21583	0.0	0.02173	0.02782	0.02518	0.0	0.02798	0.11619	0.14963	0.0	0.0	0.47544	0.05947	0.0	1.12638	0.00889	0.0	0.53851	0.0	0.0	0.60256	0.05154	0.4524	0.00227	0.16928	0.03948	0.02055	0.0	0.01406	0.0	1.63739	0.0	0.4785	0.05854	0.09311	0.78878	0.0	0.27887	0.0	0.14574	0.06584	0.0	0.0	0.54761	0.16906	0.00175	0.0914	0.0	0.06619	0.18028	0.0	0.0	0.06033	0.07598	0.0	0.0	0.0	0.53374	1.39102	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00671	0.0	0.00695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.3824	0.00605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11104	0.01268	0.115	0.0	0.0	0.13537	0.18963	0.38185	0.16445	0.0	0.11937	0.00071	0.0	0.6929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01142	0.0002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02268	0.0	0.0285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	0.0	0.00558	0.00231	0.0	0.00738	0.0	0.0	0.00503	0.00226	0.011	0.0	0.0039	0.00178	0.02024	0.01151	0.00103	0.00048	0.0	0.02384	0.0	0.0061	0.0	0.0	0.0	0.00056	0.0	0.0	0.00316	0.00088	0.0	0.00541	0.00586	0.00516	0.10716	0.0	0.0	0.0	0.02518	0.0	0.0	0.00975	0.0	0.00464	0.0	0.00524	0.00369	0.00072	0.0	0.00464	0.0	0.00152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03206	0.0	0.0	0.00937	0.00031	0.0	0.02596	0.0	0.0	0.0055	0.0	0.03795	0.00482	0.00097	0.0	0.0	0.00597	0.03731	0.0	0.00182	0.0	0.01418	0.00381	0.0	0.11517	0.0	0.02747	0.0	0.0	0.0	0.0	0.00036	0.13165	0.0	0.00179	0.00058	0.0	0.0	0.0	0.0	0.00222	0.00025	0.00595	0.0	0.00264	0.0	0.0037	0.01112	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Terrisporobacter	0.0	0.0	0.0	0.0	0.01053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	0.60945	0.10745	0.72815	0.16877	0.0	0.50733	0.15783	1.15547	0.21906	0.70855	0.0262	2.2654	0.68145	1.33134	0.40357	0.16674	0.54834	1.22423	0.44323	0.53478	2.14925	0.02962	1.46455	9.04058	0.14818	0.65199	0.0	2.40357	0.01834	2.18069	2.43743	0.66079	0.53965	0.58406	0.0433	0.1213	0.08708	6.39421	1.36536	0.73498	0.12196	2.43419	0.16937	2.22059	0.48762	0.08213	0.24707	0.0	0.35189	0.53396	0.03481	0.20052	0.45107	0.26828	0.16322	0.43443	0.04202	0.03405	0.01255	2.26927	0.01218	0.06123	0.96693	1.29005	0.53792	1.53321	0.81318	0.0	0.0	0.0	1.16605	0.44579	0.0	0.22731	1.28298	0.07865	1.24325	0.73777	1.80024	0.0	0.40626	0.96807	0.07707	1.35799	1.29876	1.21979	2.47146	0.30884	0.04017	1.45862	0.5363	0.01975	0.28157	0.1261	0.17363	0.3701	1.52208	0.0	0.89423	0.12053	1.55384	2.32543	0.06939	0.29874	1.14351	1.82614	0.14962
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerofilum	0.0	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00199	0.0	0.0	0.0	0.00026	0.0	0.0	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	0.0	0.07374	0.19538	0.0	0.21922	0.0	0.0	0.0	0.0	0.0	0.14385	0.08165	0.0	0.03776	0.00423	0.0885	0.03088	0.051	0.00299	0.0	0.02521	0.0006	0.0	0.00318	0.00275	0.0	0.0	0.40087	0.01539	0.0	0.00155	0.03905	0.09459	0.05401	0.0	0.0	0.0734	0.00998	0.0	0.0	0.02412	0.17549	0.02052	0.0	0.0	0.02963	0.01681	0.0	0.0	0.0	0.0	0.04355	0.00534	0.10025	0.38405	0.00078	0.03685	0.00017	0.04233	0.00282	0.02753	1.0826	0.0	0.01631	0.0	0.0	0.0	0.0	0.0	0.62348	0.0	0.11758	0.9764	0.0	0.0	0.0	0.0	0.03826	0.0	0.04061	0.25792	0.03334	0.0	0.0	0.08411	0.2133	0.0	0.00323	0.0	0.01676	0.0	0.11325	0.06831	0.00517	0.0375	0.01291	0.11672	0.0	0.0	0.0	0.03739	0.01106	0.00224	0.29426	0.22467	0.19728	0.11247
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00829	0.0	0.0	0.0	0.0	0.0	0.00971	0.0	0.0	0.64713	0.0	0.0	0.0	0.0	0.05196	0.00413	0.00342	0.0	0.0	0.0	0.00923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.0	0.00062	0.00167	0.0	0.0	0.03517	0.0	0.0	0.0	0.03731	0.0	0.0012	0.0	0.0	0.05331	0.0083	0.00155	0.01209	0.0	0.0	0.01185	0.0	0.00013	0.0	0.0	0.14235	0.0	0.0	0.04425	0.0	0.0	0.0121	0.0	0.00364	0.08719	0.0	0.02185	0.04932	0.0	0.0	0.00248	0.0	0.00136	0.0	0.0	0.0	0.0	0.18594	0.03339	0.0	0.13876	0.06091	0.00428	0.0	0.00691	0.00867	0.01032	0.0	0.00019	0.04002	0.0	0.39116	0.02275
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	13.58862	5.18307	6.09213	12.96581	0.42582	3.19397	0.14721	12.38808	5.99325	13.32174	1.32439	7.66561	5.91502	10.06604	9.23482	4.89595	6.96436	12.27651	7.22112	1.01591	4.41936	0.75004	10.14293	0.15075	0.00547	2.87603	1.19728	2.54523	1.46949	1.27329	3.7614	9.03255	0.89509	2.51581	0.0	0.1048	0.31373	10.48516	0.00285	0.96026	0.79172	11.91041	3.0979	6.67502	0.66901	0.90185	5.35368	0.33129	4.7053	0.81308	0.76765	4.3276	13.51657	2.34591	10.69244	13.65612	1.83679	1.65249	1.63257	5.27717	0.87835	5.17259	0.04472	11.42649	0.3647	3.8927	2.2011	0.23157	1.52378	2.16504	1.74609	8.91381	0.48655	0.00113	6.26344	4.87244	4.42677	4.4129	3.94235	0.77919	5.1471	6.7371	1.47359	6.90397	10.05844	8.38171	6.40475	3.47374	0.13178	12.18121	0.60264	0.27533	2.15759	5.80858	5.96952	12.27067	1.04923	0.02771	1.45475	4.98803	5.12308	0.05319	17.55089	6.91741	18.29722	2.42484	1.45817
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	0.22074	0.01454	0.03096	0.16802	0.2331	0.0	0.01779	0.0	0.01396	0.0	0.0	0.18529	0.01042	0.00779	0.0	0.02117	0.0	0.00415	0.01977	0.01624	0.20872	0.01542	0.09493	0.0	0.09358	0.88302	0.48022	0.06021	0.0	0.02436	0.02331	0.0	0.00018	0.00682	0.0	0.0	0.01995	0.00206	0.0	0.0	0.11521	0.17362	0.00858	0.00214	0.04681	0.00752	0.26146	0.02269	0.00134	0.35316	0.10289	0.08477	0.0607	0.21811	0.33745	0.04043	0.03128	0.0	0.05713	0.56242	0.29585	0.2227	0.0	0.00301	0.00872	0.0341	0.00169	0.06039	0.00784	0.19363	0.0	0.00483	0.21516	0.0	0.0	0.0	0.0	0.02037	0.0449	0.01739	0.00507	0.35165	0.0	0.0	0.04931	0.33185	0.13046	0.00519	0.004	0.37351	0.01388	1.67743	0.04023	0.37822	1.53986	0.16278	0.36161	0.0	0.14371	0.15048	0.4479	1.15607	0.03185	0.24462	0.01587	0.00697	0.22854
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	2.03342	0.2313	1.56138	0.97221	0.0	0.17254	0.006	1.02298	0.02555	1.72412	0.30377	0.05778	0.47272	0.97662	0.62424	0.70336	0.4069	0.34729	0.17133	0.0	0.46666	0.21402	0.00409	0.0	0.01458	0.86208	0.0	0.37496	0.17985	0.22058	0.53961	0.33608	0.0	0.91494	0.0	0.00064	0.00218	0.21404	0.0	0.11421	0.08411	1.3469	0.27643	1.20876	1.27219	0.67087	0.39499	0.0	0.73181	2.48959	0.10333	0.40905	1.01132	0.22792	0.67023	0.41772	0.38235	0.23386	0.45975	0.32731	0.18622	0.4139	0.0	0.17592	0.0	0.57706	0.58948	0.0	0.01343	3.47771	0.0	0.08	0.0	0.0	0.78108	0.44564	0.10286	0.88595	0.44124	0.01455	0.07759	0.17255	3.82506	0.71587	0.07688	0.27097	1.15193	0.15228	0.00674	0.25961	1.45129	0.00534	0.0	0.0765	0.10007	0.9193	0.66449	0.0	0.00399	0.08893	0.00052	0.0	0.08655	4.19295	0.70465	0.00065	0.54786
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.0	0.0	0.0	0.0	0.0	0.01351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01993	0.0	0.0	0.0	0.03576	0.0	0.0	0.0	0.0	0.0	0.0	0.00821	0.0	0.00182	0.0	0.0	0.0	0.01532	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.06142	0.0	0.0	0.00344	0.0	0.0	0.01238	0.0	0.0	0.0	0.0	0.04278	0.00997	0.0	0.00851	0.00596	0.01877	0.0	0.0	0.0	0.0	0.0	0.01146	0.08944	0.0	0.0068	0.0	0.00426	0.0	0.0066	0.0	0.0	0.0	0.0	0.02203	0.0	0.0	0.00491
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06792	0.0	0.01223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.03239	0.0	0.0	0.0	0.00233	0.0	0.00065	0.0	0.0	0.00338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0231	0.0	0.0	0.04589	0.05057	0.0	0.0	0.00442	0.56921	0.0	0.00194	0.00218	0.00618	0.0	0.0	0.0	0.0	0.0092	0.0	0.0	0.0	0.01374	0.0	0.0	0.0	0.0	0.00096	0.0	0.0	0.00433
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.0	0.48956	1.9942	0.22905	0.0	0.00332	0.0	0.20615	8.66124	0.1617	0.06256	0.32388	0.0	0.05667	0.40803	5.37421	0.07988	3.16556	1.36309	0.00081	0.46499	0.04685	0.0	0.06786	0.04236	0.13793	0.01734	2.04487	0.3259	0.01923	0.0	1.13995	0.28695	0.38176	0.0	0.00211	2.2256	0.80297	0.0	0.0	0.01632	0.15632	0.38484	0.03102	0.34112	0.44442	0.34311	0.0	0.03408	2.54445	0.07765	2.20945	0.10943	0.74453	2.36689	1.28374	0.13076	0.17207	0.24741	0.13181	0.38149	3.68019	0.0	0.00201	0.0	0.16705	1.70282	0.0	0.01719	1.91392	0.34635	0.03783	0.07577	0.0	0.00498	1.59218	0.02404	2.45229	0.25065	0.28611	0.4023	0.20632	0.13871	1.11985	0.72228	1.59313	0.05761	0.01546	0.01492	0.03042	0.00507	0.01516	7.34206	0.19857	0.87179	0.30989	0.22245	0.0	0.04079	0.1976	0.4503	0.23128	3.58715	0.06436	0.3043	0.0	0.86945
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	1.45615	8.16319	8.97327	3.02428	0.00102	0.02619	0.66233	11.27216	0.80479	16.37705	2.86867	34.59285	0.01203	35.72645	28.30511	16.50727	9.51882	8.87652	19.28845	0.00284	0.90328	0.55722	14.11963	0.0063	10.13481	1.25491	0.46538	17.30163	31.20148	0.30736	16.05769	5.68917	26.39472	0.70426	0.0008	6.13758	26.26024	1.18624	0.00225	0.00069	0.03718	0.31392	6.36538	28.29129	17.69639	0.09224	4.20107	0.10232	22.63994	13.242	16.80374	1.97932	5.6991	6.78006	9.83161	1.2502	0.99684	13.64877	17.56489	0.2669	0.10133	0.85879	6.5992	15.67814	0.09726	5.32556	0.18703	4.02653	3.79559	10.55506	21.04282	4.64352	0.02095	0.0	22.24831	9.64623	0.01328	24.02439	4.56226	1.04781	3.7282	19.7268	0.08405	0.98421	18.21799	1.48942	10.87061	0.86894	0.01797	3.84901	10.59655	1.71373	17.15443	3.43455	5.9102	29.06455	11.50263	0.0	15.52705	0.07271	0.0391	1.48037	3.89573	7.29164	11.5496	3.72806	9.44614
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.0	0.08322	0.60409	0.03973	0.56112	0.03437	0.00602	0.05186	0.10293	0.26436	0.14996	0.52746	0.13211	0.10824	0.05145	0.0958	0.20954	0.59337	0.02399	0.0767	0.0808	0.66299	0.16644	0.28437	0.11756	1.69516	1.11182	0.38959	0.03557	0.03878	0.0993	0.35829	0.36587	0.12047	0.36488	0.316	0.15128	0.04682	0.0011	0.0	0.52395	0.18365	0.4162	0.10598	0.06664	0.45938	0.3221	0.08252	0.03408	1.21443	2.22012	0.08179	0.06663	0.56709	0.13403	0.37271	0.39526	0.11132	1.43899	0.12347	1.73246	0.71981	0.00147	0.05811	0.12573	0.05881	0.14859	0.02691	0.002	0.79888	0.13691	0.11292	1.54046	0.0	0.87314	0.46178	0.08969	0.31959	0.49325	0.19103	0.01966	0.86571	0.06472	0.14148	0.39762	0.38219	0.08002	0.02594	0.00143	0.14391	0.05252	0.2971	2.35974	0.02462	1.35832	0.17648	0.44281	0.0	0.4751	0.03619	0.97553	1.04194	0.06427	0.91706	0.08838	0.01039	0.69372
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Subdoligranulum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.01496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00213	0.0	0.01402	0.0	0.0	0.0	0.0	0.00952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0204	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01237	0.11086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Bulleidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0071	0.00451	0.0	0.0	0.0	0.0	0.00446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0013	0.18296	10.85671	0.0	0.0	0.0	3.19838	0.0	0.0	0.0	0.25285	0.0	0.47689	0.0	0.11199	0.0	0.0	0.0	0.0	0.0	0.0	0.29483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7164	0.0	0.11225	0.0	0.00466	0.0	0.0	0.0	0.0	0.0	0.04197	0.13206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.01352	0.17207	0.59131	0.75513	0.01791	0.46693	0.0	0.0	0.0	0.00891	0.0	0.0	0.0	0.0	0.01364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32412	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.0	0.002	0.0	0.22043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04123	0.20794	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.5826	0.02495	0.0	0.0	0.0	0.61867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0531	0.00155	1.1949	0.0	0.00209	0.05485	0.0	0.00246	0.0	0.0	0.02217	0.01083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02436	0.00042	0.0	0.0	0.09577	0.0	0.00753	0.0	0.0174	0.0	0.01178	0.0	0.0	0.03384	0.01704	0.0	0.18746
