dataset_name	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.01971	0.0	0.0	0.14471	0.0	0.0	0.04489	0.0	0.07835	0.05274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32367	0.16072	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.14841	0.0	0.0	0.00656	0.01477	0.14495	0.0	0.0	0.0	0.00966	0.09448
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.94967	0.06242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05036	0.0	0.0	1.1927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.19402	0	0.0	0.08795	0.37898	0.34465	0.4962	0.0	0.23606	0.43669	0.19634	0.0	0.11144	0.05284	0.16486	0.38468
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01134	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Aeromonadaceae.g__Aeromonas	1.11347	0.0	0.0	8.52647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae.g__Anaerobiospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.05535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.05292	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	1.40605	0.90297	0.0	9.72688	0.0	0.0	0	0.0	0.0	0.0	1.03499	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04547
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	2.72094	1.17805	3.89594	18.7436	0.0	0.0	0	0.0	0.0	0.0	5.33321	0.0	0.0	0.0	0.0	0.0	0	0.0	0.64103	0.51192	0.0	0.35399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03463	0.0	0.0	0.0	0.05556	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Escherichia	24.6124	34.15032	1.28937	12.77199	5.27225	4.2072	0	0.00932	2.45734	0.0	5.18049	55.53339	0.2888	0.8666	0.08537	0.02331	0	0.28194	3.38255	9.68801	0.29912	0.15785	0.23413	0.01352	4.48316	0.0	0.0	1.74442	1.06202	0.0	5.25067	0.06686	4.81257	0.0	0.18787	6.0639	0.06668	9.831	0	0.21079	0.42901	0.0501	0.26388	0	1.60171	1.25211	4.80063	1.15925	14.80429	0.71907	3.31133	3.77374	1.0119	0.15895	1.0124	1.32941	3.44763	7.3781
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Klebsiella	3.90718	6.72682	48.24822	14.73867	0.0	0.0	0	0.0	0.0	0.01387	20.08946	0.3655	7.67216	0.0	0.1799	0.0	0	0.75319	1.94819	1.10929	0.0	1.93213	1.73459	0.0	4.31972	0.02477	0.02225	0.23713	0.0	0.0	0.0	0.62133	0.13202	5.18912	16.48342	14.68178	0.0	0.0	0	0.0925	0.20063	1.15755	0.47301	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kluyvera	0.02647	0.02327	0.0	0.14291	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Kosakonia	0.00185	0.0	0.0	0.03287	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Leclercia	0.0084	0.0	0.0	0.10574	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Pluralibacter	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.10545	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Erwiniaceae.g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24775	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Morganella	1.1905	0.0	0.0	0.0	3.91046	0.0	0	0.0	0.0	0.0	0.0	0.0	0.27398	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.33033	0.0	0.0	0.12988	0.0	0.15226	0.08738	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Proteus	0.02969	0.0	0.0	0.27553	0.0	0.0	0	0.0	0.0	0.0	0.31657	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae.g__Providencia	0.0	0.0	0.0	0.03315	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae.g__Haemophilus	0.1689	0.73567	0.82348	0.2968	0	0	0.0	0.0	0	0	0	0.0	0.12345	0	0.07661	0	0	0.0	0.0488	0.26852	0.08384	0.36969	0.23506	0	0	0	0.0511	0	0	0.01016	0.0	0.0	0	0	0.38979	0	0.05126	1.7731	0	0.0	0.08823	0	0.04731	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Proteobacteria_unclassified.o__Proteobacteria_unclassified.f__Proteobacteria_unclassified.g__Proteobacteria_unclassified	0.11702	0.29257	0.0	0.30119	0	0	0.0	0.0	0	0	0	0.00806	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.02432	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Spirochaetes.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Treponema	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0	0	0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0	0.0	0	0	0.0	0.0	0.0	0	0	0.0	0	0.0	0.0	0	0.0	0.76578	0	0.0	0.0	0.0	0.0	0.10316	0.05232	0	0	0.0	0.1769	0.00975	0.0	0.0	0.0	0.0	0.02698
k__Bacteria.p__Synergistetes.c__Synergistia.o__Synergistales.f__Synergistaceae.g__Pyramidobacter	0.0	0.0	0.0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0	0	0	0	0.0	0	0	0.0	0.0	0	0	0.0	0.16561	0.0	0.0	0.0	0	0	0.09913	0.0	0.0	0.0	0.0	0.0	0.13811	0.0
k__Bacteria.p__Verrucomicrobia.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia	0.01284	0.04943	0.04368	0	0	0	2.47367	27.33715	0	0	0	0	0	0	0	0	0	0.0	0	1.10955	0	0	0	0	0	0	0	0	0	0.02395	3.32789	2.68112	0	0	0	0	0.03351	0	0	0.05841	0.0	0	0	4.21495	0.0	3.44035	7.49192	6.97658	0	0	4.10832	5.20957	3.26502	4.68448	2.21015	1.95123	3.7674	2.6781
