dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
study_condition	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	CRC	CRC	CRC
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	0.01953	0.17114	0.01601	0.7735	0.36139	1.00204	0.43251	0.33246	0.06382	0.05619	0.04566	0.0	0.01701	1.36595	8.04175	1.50703	2.02535	0.07009	0.72014	5.52958	0.0	0.00827	0.04243	0.01802	0.6183	4.21083	0.09545	0.36289	0.28959	0.23262	0.00593	1.10179	0.0	0.0605	0.67542	0.07948	0.17967	0.11613	0.00215	0.56171	0.0	1.21147	0.40484	0.1394	0.0	0.08258	0.07716	0.01276	0.12382	0.00863	0.0283	0.00072	0.39741	0.07853	0.11479	0.00225	1.56041	0.00765	0.0	0.30101	0.16763	0.0102	0.05194	0.00127	0.01449	0.3105	0.39714	0.0	0.00854	0.05083	0.07074	0.01249	0.05199	2.23016	0.00638	0.16976	0.17465	0.02102	0.0732	1.17282	0.0035	0.07935	0.00368	0.03178	0.15397	0.00477	0.14159	0.16949	0.3333	0.06417	0.05361	0.00941	0.05474	0.38217	0.12854	0.24582	0.1008	1.40704	0.89315	0.18661	0.29233	0.02695	0.71769	2.40218	0.02383	0.0	0.84907	0.40652	0.40337	0.405	0.00632	0.0	0.12633	0.13591	1.32477	0.41065	0.17671	1.31469	0.20754	1.18527	0.09546	0.08462	0.04772	0.00636	0.04491	0.17936	0.03015	2.63288
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	0.0	0.0	0.20072	0.0	4.49004	0.1718	0.0	0.0	5.54759	0.00601	0.00195	0.0	0.0	0.58154	0.0	0.14265	0.094	0.0	0.0	0.0	0.12403	0.0	0.11658	0.1861	0.77453	0.0	0.0	0.0	0.08436	0.0	0.23706	0.0	14.07348	0.0	0.0	3.47754	0.0	0.94638	0.80287	0.0	1.55028	2.8743	1.62868	0.79809	0.0	0.52364	0.0	0.00141	0.0187	0.55232	8.04958	0.44246	0.0	1.24295	0.0	1.00129	0.0	0.0	0.0	1.61363	2.08577	3.74118	0.60733	0.0	2.55328	0.0	0.0	0.78957	2.65285	0.0	2.55575	0.00091	0.01334	0.0	0.21115	0.0	0.0	0.83616	0.0	0.0	0.81561	1.50733	0.76135	1.5122	0.00136	8.14331	0.12606	0.01932	0.0	0.0	0.0	2.90683	0.0	0.0	0.0	0.0	0.0	0.00234	0.0	0.0	0.0	0.0	0.00868	0.0	0.10109	0.02868	1.25215	0.0	0.0	0.03202	0.0	2.23601	1.72149	0.35783	0.0	0.0	0.21354	2.24929	0.0	0.0	0.03183	2.12454	0.04895	0.0	0.23615	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified	1.52928	0.0	0.01957	0.0	1.06779	2.1435	0.0	0.0	2.85693	0.0	0.0	0.00803	1.28045	2.4534	0.0	0.0	8.73318	0.27306	0.04425	0.01377	0.13757	0.03797	0.0	0.95901	0.0	0.01789	0.02885	0.1117	18.53098	0.70416	0.442	0.00267	1.39472	16.23433	1.23365	6.21533	0.04574	0.00931	0.25812	7.60838	0.19508	0.47097	7.54749	0.5156	0.7386	0.01179	1.64942	10.19436	0.05084	0.00645	2.9345	1.6625	0.0	0.00204	0.0	3.70341	0.0	2.14435	0.0	0.00236	3.66541	12.97222	4.36261	2.30092	1.44106	0.0	0.70758	1.97375	0.3024	0.02944	2.715	0.13967	4.42293	0.0	7.33506	0.70625	0.00077	0.40046	0.0	8.02086	0.12224	0.14571	0.33639	7.80684	2.69369	5.64871	0.66096	3.5051	0.00023	9.17704	2.94802	14.09669	0.0043	24.67423	0.0625	0.01128	0.94602	0.01599	2.6839	2.02726	0.02617	3.40262	0.0	0.0	0.00128	5.09276	0.02683	0.0	0.74023	0.27486	0.44413	0.03079	0.13617	0.0	0.0	0.0	0.00136	0.0	10.61412	0.03597	6.97977	1.99962	0.16078	21.54092	2.42299	2.65232	3.17107	0.00043
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Marvinbryantia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Murimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00511	0.0	0.0	0.0	0.0	0.00353	0.0	0.0	0.0	0.0	0.00019	0.0	0.0	0.01726	0.0	0.0	0.0	0.01243	0.0	0.00488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015	0.01568	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04062	0.0	0.0	0.00258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.00043	0.0	0.0	0.0	0.0	0.0	0.0	0.00061
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	1.14991	7.25574	1.44176	0.2996	0.32791	0.28781	0.1563	0.31151	5.80911	3.7935	1.28	1.42993	2.08054	5.28067	0.00846	3.67192	0.82884	0.67386	0.88109	0.0	2.17414	6.47533	5.09538	0.08254	2.5639	0.0	2.80813	5.5844	1.15219	0.45672	2.03011	1.83878	13.31249	2.75495	0.61012	9.93006	2.75609	0.3399	5.81156	0.19126	6.62725	0.98444	6.8763	8.93247	15.01769	2.81159	4.28386	12.74786	0.10854	0.60478	8.71927	1.188	0.00321	9.14999	2.59719	12.81954	0.45403	4.94499	0.0028	3.52403	4.27464	12.63001	1.43306	1.98298	11.80232	14.37969	6.17995	4.31184	7.62468	4.02837	2.80885	3.69014	3.15444	2.4727	11.77557	0.45682	0.02554	31.57527	3.2147	0.35535	0.89339	7.04048	3.19933	0.74649	17.05459	5.90793	1.24421	4.81789	3.30225	2.34616	3.48046	3.39196	0.7815	9.53951	0.00301	2.13567	0.37927	3.09675	0.73892	4.75289	13.74782	22.27222	7.41876	2.91128	2.40059	1.16048	0.68038	4.82615	0.05595	0.4041	2.48498	5.20582	2.40949	1.54915	0.20659	0.0	0.3095	0.07383	4.05646	13.94568	2.99479	2.29736	3.20389	4.07455	2.31507	1.61497	5.7781	0.32302
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	0.0	0.0	0.00367	0.0	0.0	0.00652	0.03723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30609	0.34893	0.0	0.0	0.0	0.03663	0.0	0.01125	0.0	0.00124	0.0	0.0	0.33684	0.03747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22971	0.08987	0.0	0.0	0.0	0.0	0.37406	0.00305	0.0	0.0	0.0	0.0	0.0	0.00672	0.33647	0.0	0.0	0.0	0.0	0.12832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13711	0.0	0.08659	0.0	0.0	0.0	0.10257	0.0	0.00214	0.0	0.70515	0.0	0.0	0.01306	0.09664	0.0	0.49992	0.0	0.0	0.06296	0.52323	0.0	0.01909	0.0	0.06217	0.0	0.02603	0.27059	0.0	0.0	0.0	3.51241	0.0	0.0	0.04905
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06347	0.17997	0.0	0.0	0.00235	0.0	0.0	0.00743	0.0	0.0	0.07734	0.0	0.0	0.0	0.05171	0.0	0.0	0.074	0.0	0.0	0.11396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.84125	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83257	0.0	0.72458	0.05637	0.0	0.02931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.00094	0.0	0.0	0.04084	0.12942	0.0	0.99087	0.10839	0.0	0.0	0.01302	0.00215	0.0	0.0	0.0	0.0	0.04189	0.0	0.0	0.0	0.0	0.00892	0.0	0.0	0.00098	0.0	0.00798	0.0	0.1617	0.00154	0.0	0.0	0.0	0.12469	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	1.05127	0.15274	0.31204	0.01158	1.42583	0.10329	0.0	0.0	0.22043	0.10203	0.0	0.27665	0.56328	0.01706	0.0	0.0	0.39413	0.09856	0.0	0.0	0.00298	0.0	0.31653	0.06767	0.0	0.0	0.16684	0.07461	0.0	0.00314	0.00319	0.0	0.00111	0.75136	0.0	1.35272	0.00129	0.69041	0.36095	0.0	0.79603	0.0	0.23554	0.0097	0.07977	2.11946	0.17436	0.27378	0.0	0.0	0.42822	0.14287	0.0	0.0	0.41733	0.8382	0.4951	0.08603	0.0	0.20027	0.02871	0.3915	0.94441	0.16175	0.16597	0.0	0.07888	0.00492	0.41261	0.09926	0.60322	0.07564	0.09754	0.0	0.25822	0.0159	0.0	0.08671	0.0	0.0	0.41166	0.82834	0.48879	2.12775	0.0	0.04432	0.75172	0.45992	2.7216	1.34861	0.30141	0.29597	0.17774	0.0	0.0	0.0	1.7614	0.33184	0.0	0.09824	0.9061	0.1932	0.0	21.84129	0.00669	0.89642	0.64314	0.00216	0.0	4.07772	0.67433	0.68254	1.37132	0.56567	0.65292	0.01111	0.0	0.03839	0.8795	0.0	0.04073	0.0	0.00114	0.48128	0.03579	0.15255	0.55782	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Clostridioides	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Criibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Filifactor	0.36676	0.0	0.0	0.0	0.15477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03033	0.01499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.0	0.23686	0.09181	0.00533	0.06005	0.0	0.15452	0.13285	0.0	0.0	0.0	0.0	0.0	0.00631	0.0	0.00523	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0008	0.0281	0.19099	0.05082	0.01787	0.07533	0.00168	2.14615	0.0	0.10296	0.0	0.02988	0.0	0.07426	0.00085	0.37702	0.01433	0.0	0.09339	0.00082	0.0	0.33799	0.28959	0.00748	0.0	0.0	0.01649	0.0	0.00527	0.07194	0.0057	0.0	0.0	0.0	0.0	0.0	0.03694	0.32437	0.03252	0.0	0.04377	0.11513	0.15516	0.30846	0.0	0.151	0.09578	0.0	0.02734	0.57928	0.00721	0.0	0.0	0.15861	0.01193	0.02783	0.00696	0.01674	0.0123	0.0	0.0	0.01721	0.0	0.0	0.04235	0.0	0.0	0.29604	0.01473	0.0	0.41022	0.0	0.17858	0.00101	0.00442	0.03348	0.85366	0.0364	0.08462	0.0	0.17125	0.0	0.02396	0.02167	0.02158	0.0284	0.01752	0.02541	0.0	0.0	0.0	0.0	0.01842	0.0	0.07707	0.0	0.12884	0.14963	0.0	0.05865	0.0	0.0	0.00278	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Paraclostridium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptoanaerobacter	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus	0.41566	0.00074	0.30166	3.32725	0.02681	0.00122	0.00215	0.15698	0.0	0.0	0.0	0.00101	0.0	0.01037	0.15306	0.00155	0.0	0.0067	0.0	0.0	0.0	0.0	0.05092	0.0	0.0	0.0	0.76815	0.0	0.0	0.0	0.00095	0.02057	0.0	0.0	0.0	0.0	0.00296	0.19503	1.6057	0.00487	0.0	2.13861	0.0369	0.0	0.00089	0.00498	0.00567	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.14805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.70988	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01667	0.04288	0.00024	0.0	0.0	0.04013	0.0	0.0	0.0	0.0	0.0	0.08138	0.29108	0.0	0.0	0.0	0.11039	0.00137	0.73916	0.09467	0.00584	0.03	0.0003	0.71992	0.00296	0.0	0.0	0.01192	0.0	0.0	0.0	0.0	0.20798
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	0.0	0.00094	0.00239	0.0	0.0	0.0	0.0	0.0	0.00241	0.0	0.0	0.0	0.0	0.00549	0.00457	0.0	0.0	0.0	0.0	0.0	0.00357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01026	0.0	0.0	0.0	0.00424	0.0	0.00225	0.00033	0.0	0.0	0.00729	0.22159	0.0	0.00036	0.0	0.00115	0.02538	0.00656	0.0	0.01312	0.00263	0.00396	0.00809	0.0	0.0	0.0	0.0	0.01998	0.0	0.0	0.00041	0.0	0.00515	0.00184	0.0	0.00124	0.00274	0.00454	0.0	0.00243	0.0	0.0	0.0	0.00098	0.01327	0.0	0.00103	0.0	0.0	0.0	0.00395	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.004	0.0	0.0	0.00573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373	0.0	0.0	0.00076	0.0	0.00038	0.0	0.0	0.0
